StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,avoid_AV_1,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,avoid_1,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-03 19:59:15,2024-06-03 19:59:51,0,75.64.37.116,100,36,1,2024-06-03 19:59:52,R_6pMh7p39jymQBzU,,,,,35.032,-90.0139,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:00:43,2024-06-03 20:01:11,0,100.4.221.194,100,28,1,2024-06-03 20:01:11,R_6i86FoukegWyVmV,,,,,42.7836,-73.9428,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 19:58:13,2024-06-03 20:02:05,0,107.198.150.42,100,232,1,2024-06-03 20:02:06,R_7ffL0gYYRqxribK,,,,,39.5449,-119.7572,anonymous,EN,1,2,2,0,0,42.959,0,0,0,17.426,0,100,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,1,,37,5,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 19:57:03,2024-06-03 20:02:20,0,209.20.214.72,100,316,1,2024-06-03 20:02:20,R_5nDtiUJsrOQkZmp,,,,,39.013,-76.6742,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,17.415,0,0,0,18.319,0,100,0,23,0,,,,,,,,,2,1,89,1,,31,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-03 20:00:04,2024-06-03 20:02:52,0,172.89.23.158,100,168,1,2024-06-03 20:02:53,R_10iZe2EbqXAvnln,,,,,34.281,-119.1702,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,19.053,0,0,0,11.492,0,,,,,0,0,28.996,0,100,0,23,0,2,1,24,2,,34,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-03 19:59:48,2024-06-03 20:03:40,0,68.198.171.253,100,232,1,2024-06-03 20:03:44,R_5kn5AjuUARQzfqn,,,,,40.9451,-74.2531,anonymous,EN,1,2,2,0,0,26.469,0,0,0,12.396,0,,,,0,0,60.414,0,100,23,10,,,,,,,,,,,,,,,,,,,,,1,1,29,1,,38,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:01:22,2024-06-03 20:04:40,0,68.134.76.87,100,197,1,2024-06-03 20:04:40,R_6FffLi0Q3hfSbpd,,,,,39.4799,-76.2955,anonymous,EN,1,2,2,29.554,29.554,29.922,1,0,0,24.845,0,94,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,61,1,,37,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:00:03,2024-06-03 20:04:45,0,75.64.37.116,100,282,1,2024-06-03 20:04:49,R_6cWfn2a8PFwrySt,,,,,35.032,-90.0139,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,20.432,0,0,0,11.281,0,100,81,0,50,,,,,,,,,2,1,42,2,,22,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 20:01:22,2024-06-03 20:06:46,0,100.4.221.194,100,323,1,2024-06-03 20:06:47,R_13lOEltmIS39Gtf,,,,,42.7836,-73.9428,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,16.738,16.738,17.601,1,16.1,16.1,17.051,1,,,,,56.181,56.181,57.357,1,95,7,0,10,2,1,0,1,,39,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-03 20:04:33,2024-06-03 20:07:37,0,172.59.137.47,100,183,1,2024-06-03 20:07:37,R_1HhKFwZNhewrhOY,,,,,40.4339,-79.9996,anonymous,EN,1,2,2,0,0,29.103,0,0,0,15.201,0,67,62,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,2,,45,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 19:56:32,2024-06-03 20:08:53,0,75.111.196.145,100,740,1,2024-06-03 20:08:53,R_5gjRO3LhbQxvayc,,,,,33.5134,-101.8818,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,36.827,0,0,0,22.581,0,100,0,2,9,,,,,,,,,2,1,20,1,,41,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-03 20:08:37,2024-06-03 20:10:37,0,73.154.224.5,100,119,1,2024-06-03 20:10:38,R_6kKdBzkVcbOnuHn,,,,,40.4521,-79.9201,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,14.556,0,11.176,11.176,11.803,1,66,0,21,30,,,,,,,,,2,1,3,1,,,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-03 20:09:53,2024-06-03 20:10:39,0,104.32.37.90,100,46,1,2024-06-03 20:10:40,R_1O193oURVW6fwqJ,,,,,33.889,-118.347,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:12:20,2024-06-03 20:14:45,0,108.20.177.143,100,145,1,2024-06-03 20:14:45,R_1IXW8bWP9cTsose,,,,,42.3104,-71.2741,anonymous,EN,1,2,2,0,0,16.994,0,0,0,11.271,0,,,,0,0,17.489,0,88,38,8,,,,,,,,,,,,,,,,,,,,,1,1,13,2,,23,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:14:17,2024-06-03 20:14:45,0,75.202.108.32,100,28,1,2024-06-03 20:14:46,R_32C0rqfPjn6fBM5,,,,,45.4804,-122.5891,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:10:55,2024-06-03 20:17:08,0,104.32.37.90,100,372,1,2024-06-03 20:17:09,R_6o2i7cQOmfOCbw5,,,,,33.889,-118.347,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,12.853,52.021,52.987,6,3.453,11.429,12.445,2,,,,,21.599,55.906,57.317,2,19,17,22,73,2,2,49,2,,66,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-03 20:09:48,2024-06-03 20:17:36,0,38.255.32.207,100,468,1,2024-06-03 20:17:36,R_7kZYqcGXH8NZnlb,,,,,32.7908,-96.8336,anonymous,EN,1,2,2,0,0,16.389,0,0,0,55.62,0,,,,2.475,4.812,6.094,6,83,80,80,,,,,,,,,,,,,,,,,,,,,1,1,85,1,,38,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:16:15,2024-06-03 20:19:14,0,99.140.233.118,100,178,1,2024-06-03 20:19:14,R_1M6VWZvtuE7U3Hh,,,,,29.8627,-95.5846,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,20.706,0,0,0,11.051,0,,,,,0,0,46.55,0,100,0,0,0,2,1,35,1,,23,7,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 20:15:46,2024-06-03 20:19:17,0,68.200.38.233,100,210,1,2024-06-03 20:19:18,R_5uE9AUQK13sLyZA,,,,,28.8348,-82.3262,anonymous,EN,1,2,2,3.974,20.462,21.64,2,5.423,22.733,23.697,2,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,63,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:23:16,2024-06-03 20:23:48,0,98.165.167.68,100,31,1,2024-06-03 20:23:48,R_1odhFO0aD3WllEB,,,,,33.508,-112.0995,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:20:24,2024-06-03 20:23:51,0,24.26.53.226,100,206,1,2024-06-03 20:23:51,R_3J3yMGlyEjBjRT3,,,,,37.7538,-87.0779,anonymous,EN,1,2,2,0,0,25.785,0,0,0,11.524,0,100,75,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,65,1,,37,2,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:21:24,2024-06-03 20:24:10,0,76.119.85.246,100,166,1,2024-06-03 20:24:11,R_7FqvExBliGfzyxp,,,,,42.3491,-71.5431,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,26.289,0,0,0,12.556,0,0,0,100,0,,,,,,,,,2,1,0,2,,26,1,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-03 20:19:28,2024-06-03 20:25:14,0,67.162.83.165,100,345,1,2024-06-03 20:25:15,R_6dWmwoijd7Af4GW,,,,,41.4495,-87.4769,anonymous,EN,1,2,2,93.148,93.148,94.821,1,0,0,54.283,0,,,,9.951,16.867,18.481,2,100,10,20,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,26,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:20:12,2024-06-03 20:25:14,0,69.181.58.245,100,302,1,2024-06-03 20:25:15,R_5R2jqmMCnfayCDo,,,,,37.7688,-122.262,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,35.285,0,0,0,14.174,0,,,,,0,0,35.905,0,100,1,0,10,2,1,8,1,,63,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 20:23:53,2024-06-03 20:27:46,0,98.165.167.68,100,233,1,2024-06-03 20:27:47,R_3DUUETKaMbi512M,,,,,33.508,-112.0995,anonymous,EN,1,2,2,0,0,22.976,0,0,0,11.553,0,100,20,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,2,,43,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:27:17,2024-06-03 20:29:23,0,99.67.162.235,100,125,1,2024-06-03 20:29:23,R_7Ra2hyg75OrKZ0V,,,,,34.11,-118.2607,anonymous,EN,1,2,2,0,0,12.564,0,0,0,10.905,0,,,,26.583,26.583,27.266,1,85,16,9,,,,,,,,,,,,,,,,,,,,,1,1,24,2,,28,7,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:29:10,2024-06-03 20:35:45,0,35.147.40.110,100,395,1,2024-06-03 20:35:46,R_7CyvLnxpOzmKtdd,,,,,30.5154,-97.6689,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,4.148,25.524,26.009,3,1.228,14.013,14.729,2,100,0,0,30,,,,,,,,,2,1,30,2,,27,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-03 20:31:19,2024-06-03 20:36:21,0,50.86.48.205,100,301,1,2024-06-03 20:36:21,R_5uhCD0NsThVJrGx,,,,,32.6291,-90.01,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,49.843,0,0,0,15.001,0,100,0,0,5,,,,,,,,,2,1,0,2,,50,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-03 19:56:00,2024-06-03 20:37:26,0,45.17.97.180,100,2486,1,2024-06-03 20:37:27,R_5dCIbDQQz9AFFy9,,,,,30.6769,-88.0649,anonymous,EN,1,2,2,0,0,38.429,0,0,0,12.395,0,92,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,26,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:33:04,2024-06-03 20:39:36,0,172.56.232.78,100,392,1,2024-06-03 20:39:37,R_3BR5L5DAQWHt5E4,,,,,34.0526,-118.2122,anonymous,EN,1,2,2,13.956,13.956,35.632,1,0,0,18.67,0,,,,21.472,64.245,64.8,9,96,55,21,,,,,,,,,,,,,,,,,,,,,1,1,48,2,,47,2,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:38:47,2024-06-03 20:43:40,0,73.150.154.150,100,293,1,2024-06-03 20:43:41,R_35HH0BoIXd5EbFT,,,,,39.2733,-74.5876,anonymous,EN,1,2,2,0,0,15.092,0,0,0,11.221,0,,,,0,0,32.4,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,40,1,,49,5,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:41:49,2024-06-03 20:44:28,0,67.8.111.40,100,158,1,2024-06-03 20:44:28,R_6vPo7SCZkzzhle1,,,,,28.3939,-81.4216,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,14.86,0,0,0,13.464,0,100,0,0,0,,,,,,,,,2,1,10,1,,26,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-03 20:43:08,2024-06-03 20:47:52,0,98.161.199.116,100,284,1,2024-06-03 20:47:53,R_3IpZK5uYjH6CmaJ,,,,,32.185,-110.8171,anonymous,EN,1,2,2,0,0,39.492,0,0,0,14.271,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,57,1,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:48:37,2024-06-03 20:49:01,0,71.186.155.47,100,24,1,2024-06-03 20:49:02,R_5vEyTimH72dHd7z,,,,,42.9767,-78.7959,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:48:00,2024-06-03 20:49:55,0,107.198.52.227,100,114,1,2024-06-03 20:49:56,R_3XqVN04hxdROtG1,,,,,33.1494,-96.828,anonymous,EN,1,2,2,0,0,12.022,0,0,0,11.699,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,35,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:46:33,2024-06-03 20:50:28,0,199.48.94.5,100,234,1,2024-06-03 20:50:28,R_6BEkscJSJky7DOx,,,,,44.0484,-92.4948,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,32.379,0,0,0,11.621,0,100,0,0,49,,,,,,,,,2,1,38,2,,53,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-03 20:48:06,2024-06-03 20:52:13,0,73.235.21.195,100,246,1,2024-06-03 20:52:13,R_8flTWhWYxreWQW8,,,,,36.8613,-119.7669,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,11.465,37.588,38.574,3,3.155,16.857,17.25,2,100,94,7,2,,,,,,,,,2,1,13,2,,40,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-03 20:49:15,2024-06-03 20:52:27,0,71.186.155.47,100,191,1,2024-06-03 20:52:27,R_3tbN5X8hPqM0aLg,,,,,42.9767,-78.7959,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,12.965,0,0,0,10.901,0,,,,,0,0,25.756,0,100,0,0,0,2,1,30,1,,39,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 20:52:24,2024-06-03 20:53:12,0,71.143.75.223,100,48,1,2024-06-03 20:53:13,R_611KkNL7s1OrYRs,,,,,35.0644,-89.6759,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:49:03,2024-06-03 20:53:26,0,72.195.147.71,100,263,1,2024-06-03 20:53:26,R_3s66smqTpZR83qi,,,,,41.9853,-71.5184,anonymous,EN,1,2,2,0,0,48.97,0,0,0,14.412,0,,,,0,0,33.932,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,20,1,,52,1,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:50:28,2024-06-03 20:53:33,0,172.58.251.11,100,184,1,2024-06-03 20:53:33,R_3NmpW0WGm417WvD,,,,,35.2296,-80.843,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,27.296,0,0,0,13.254,0,100,0,0,5,,,,,,,,,2,1,40,2,,36,3,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 20:53:20,2024-06-03 20:54:00,0,71.143.75.223,100,39,1,2024-06-03 20:54:01,R_1YoVf04jUabUdFL,,,,,35.0644,-89.6759,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:52:06,2024-06-03 20:54:21,0,73.145.244.223,100,134,1,2024-06-03 20:54:22,R_7E3GVMCxL0fFNmD,,,,,42.396,-83.2351,anonymous,EN,1,2,2,4.603,4.603,10.916,1,5.133,11.182,11.558,2,100,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,29,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 20:54:07,2024-06-03 20:54:34,0,71.143.75.223,100,27,1,2024-06-03 20:54:35,R_51ZWV9C3xG3hHXy,,,,,35.0644,-89.6759,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 20:53:58,2024-06-03 20:59:12,0,66.78.146.162,100,313,1,2024-06-03 20:59:12,R_5y2eyXw7qymVEeB,,,,,35.5395,-88.5378,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,10.624,51.867,52.622,8,3.307,16.141,17.666,3,100,0,0,0,,,,,,,,,2,1,0,2,,33,3,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-03 20:54:39,2024-06-03 21:00:27,0,71.143.75.223,100,348,1,2024-06-03 21:00:28,R_1pJTF8tMVqfr70Z,,,,,35.0644,-89.6759,anonymous,EN,1,2,2,16.685,40.196,40.972,11,6.452,17.298,18.7,4,,,,2.188,43.391,44.677,9,100,95,20,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,56,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 20:55:15,2024-06-03 21:00:35,0,68.161.202.160,100,319,1,2024-06-03 21:00:35,R_3J2zZhv5fKFCj5f,,,,,40.7099,-73.9591,anonymous,EN,1,2,2,0,0,50.592,0,0,0,13.694,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,2,,37,5,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 21:02:14,2024-06-03 21:05:53,0,24.251.16.19,100,218,1,2024-06-03 21:05:53,R_57fpSZgfBGY4VTH,,,,,32.213,-110.8279,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,17.649,17.649,34.978,1,0,0,11.254,0,,,,,0,0,35.888,0,100,0,19,0,2,1,40,2,,33,6,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 21:08:58,2024-06-03 21:15:30,0,66.44.14.197,100,392,1,2024-06-03 21:15:31,R_3pY27S2AcLZYVSm,,,,,38.9994,-77.0336,anonymous,EN,1,2,2,11.96,28.743,29.843,2,17.703,17.703,18.902,1,,,,42.946,43.774,45.407,2,100,0,15,,,,,,,,,,,,,,,,,,,,,1,1,8,2,,60,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 21:16:10,2024-06-03 21:16:43,0,172.58.204.42,100,32,1,2024-06-03 21:16:44,R_6gCKp0TqLICiPqo,,,,,39.981,-75.1699,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 21:16:40,2024-06-03 21:17:23,0,70.57.182.11,100,42,1,2024-06-03 21:17:24,R_6nvzsKsDZurAuYr,,,,,41.2884,-95.9972,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 21:20:08,2024-06-03 21:20:28,0,174.177.24.216,100,20,1,2024-06-03 21:20:29,R_3BmJ43d7S27g2i2,,,,,36.0084,-83.9705,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 21:25:11,2024-06-03 21:25:36,0,174.239.61.183,100,25,1,2024-06-03 21:25:36,R_7hg5qfHMloQ8hqJ,,,,,36.0711,-86.7196,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 21:20:37,2024-06-03 21:25:52,0,174.177.24.216,100,314,1,2024-06-03 21:25:52,R_61TzBabEwapuZK9,,,,,36.0084,-83.9705,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,21.541,196.876,201.309,3,0,0,11.227,0,92,7,11,38,,,,,,,,,2,1,53,2,,29,1,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 21:23:32,2024-06-03 21:28:12,0,68.112.17.83,100,279,1,2024-06-03 21:28:13,R_3LZzXwBGeFgwlUZ,,,,,35.5386,-82.7038,anonymous,EN,1,2,2,0,0,28.394,0,0,0,14.549,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,1,,36,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 21:25:40,2024-06-03 21:30:21,0,174.239.61.183,100,281,1,2024-06-03 21:30:22,R_690oFVwsnzXfb33,,,,,36.0711,-86.7196,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,22.644,33.36,34.343,3,2.008,10.947,11.492,4,,,,,49.946,49.946,51.821,1,80,0,30,15,2,1,70,1,,34,2,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-03 21:26:31,2024-06-03 21:30:50,0,38.255.40.67,100,258,1,2024-06-03 21:30:50,R_5AW80TXrs3TJ9lv,,,,,40.7876,-74.06,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,24.222,0,0,0,18.717,0,,,,,30.068,34.379,45.681,3,84,76,75,80,2,1,76,1,,35,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-03 21:31:39,2024-06-03 21:32:18,0,24.118.101.113,100,38,1,2024-06-03 21:32:19,R_3Pwdsu5NvBHOSZA,,,,,44.9509,-93.3366,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 21:32:23,2024-06-03 21:32:43,0,24.118.101.113,100,19,1,2024-06-03 21:32:44,R_35kTSvXMVWOGphL,,,,,44.9509,-93.3366,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 21:34:51,2024-06-03 21:38:25,0,72.81.215.53,100,214,1,2024-06-03 21:38:26,R_3MuH2vARrQPfeSg,,,,,39.211,-76.8362,anonymous,EN,1,2,2,0,0,21.322,0,2.87,2.87,11.577,1,,,,0,0,30.583,0,100,0,9,,,,,,,,,,,,,,,,,,,,,1,1,80,1,,32,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 21:48:17,2024-06-03 21:51:18,0,74.131.103.159,100,180,1,2024-06-03 21:51:19,R_6OHzpJbAp7d7y6q,,,,,38.0076,-85.6921,anonymous,EN,1,2,2,0,0,28.982,0,0,0,11.308,0,92,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,32,5,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
