StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,vA_cntf_AV_1,vB_cntf_AV_1,avoid_AV_1,Q179_First Click,Q179_Last Click,Q179_Page Submit,Q179_Click Count,Q181_First Click,Q181_Last Click,Q181_Page Submit,Q181_Click Count,intv_check_AV,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,vA_cntf_AV_intv_1,vB_cntf_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,vA_cntf_1,vB_cntf_1,avoid_1,Q184_First Click,Q184_Last Click,Q184_Page Submit,Q184_Click Count,Q186_First Click,Q186_Last Click,Q186_Page Submit,Q186_Click Count,intv_check,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,vA_cntf_intv_1,vB_cntf_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-14 13:26:47,2024-06-14 13:32:37,0,165.123.111.159,100,350,1,2024-06-14 13:32:38,R_5RqDm5uvcTxeRpO,,,,,39.9597,-75.1995,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.582,0,0,0,13.586,0,"1,2",100,0,0,100,0,0,2,1,0,2,,30,6,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|vA_cntf_intv|avoid_intv|vB_cntf_intv
2024-06-14 13:37:30,2024-06-14 13:39:47,0,96.11.210.130,100,137,1,2024-06-14 13:39:48,R_7h6kOAQhcoE5eyO,,,,,39.8744,-84.3287,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,17.597,0,0,0,10.991,0,"1,2",92,9,96,55,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,1,,28,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vA_cntf_AV_intv|vB_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-14 13:38:19,2024-06-14 13:40:54,0,207.231.41.242,100,154,1,2024-06-14 13:40:54,R_6EbPv2jM8AwcXoS,,,,,29.6865,-95.4337,anonymous,EN,1,2,2,0,0,19.244,0,3.555,3.555,14.107,1,100,40,100,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,3,,25,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|vA_cntf_AV|vB_cntf_AV|avoid_AV,,,,,,
2024-06-14 13:42:16,2024-06-14 13:44:46,0,72.241.137.8,100,149,1,2024-06-14 13:44:46,R_3kM7iBK8vpVD7wS,,,,,41.7697,-83.5824,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.173,0,0,0,11.5,0,"1,2",100,0,0,100,5,40,2,1,56,2,,27,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv|vA_cntf_intv|vB_cntf_intv
2024-06-14 13:45:59,2024-06-14 13:50:47,0,76.34.48.97,100,287,1,2024-06-14 13:50:47,R_64OEGuTacr0myAA,,,,,37.3268,-87.4958,anonymous,EN,1,2,2,3.12,32.15,33.234,6,5.391,15.038,15.79,2,0,100,100,37,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,93,2,,39,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV|vA_cntf_AV|vB_cntf_AV,,,,,,
2024-06-14 14:18:26,2024-06-14 14:21:32,0,69.243.96.69,100,185,1,2024-06-14 14:21:32,R_51avo5zXQKYhpxI,,,,,39.3361,-76.5389,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.118,0,0,0,13.319,0,100,0,0,100,28,54,,,,,,,,,,,,,,,,2,1,0,1,,30,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|vA_cntf|vB_cntf|avoid,,
2024-06-14 14:14:50,2024-06-14 14:29:02,0,74.106.206.144,100,852,1,2024-06-14 14:29:03,R_5UXysmyWPFIhrCe,,,,,43.1115,-76.1834,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33.689,0,0,0,31.556,0,"1,2",100,0,50,100,2,1,2,1,0,2,,44,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 14:38:49,2024-06-14 14:43:56,0,76.34.105.129,100,306,1,2024-06-14 14:43:56,R_11mFkkRUf2uWr6u,,,,,41.0413,-83.6461,anonymous,EN,1,2,2,,,,,,,,,,,,,,35.23,35.23,64.727,1,12.652,12.652,35.486,1,"1,2",100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,2,,31,1,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vB_cntf_AV_intv|vA_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-14 14:44:46,2024-06-14 14:49:28,0,108.194.76.153,100,281,1,2024-06-14 14:49:28,R_2Xp1vVTGrMSNaaE,,,,,29.7339,-98.0697,anonymous,EN,1,2,2,0,0,18.004,0,0,0,10.926,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,1,,40,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV|vA_cntf_AV|vB_cntf_AV,,,,,,
2024-06-14 14:44:04,2024-06-14 14:52:34,0,107.116.89.61,100,509,1,2024-06-14 14:52:34,R_3sW1JRoZAqDUH3X,,,,,38.6353,-121.4558,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.671,0,0,0,21.722,0,100,0,10,100,2,1,,,,,,,,,,,,,,,,2,1,65,2,,63,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|vA_cntf|vB_cntf|avoid,,
2024-06-14 14:56:54,2024-06-14 15:02:26,0,72.209.192.122,100,331,1,2024-06-14 15:02:27,R_7Nwl3coRSviSrCc,,,,,36.1213,-115.1406,anonymous,EN,1,2,2,,,,,,,,,,,,,,2.574,49.52,49.978,5,0,0,19.693,0,"1,2",100,0,100,48,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,41,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|vA_cntf_AV_intv|avoid_AV_intv|vB_cntf_AV_intv,,,,
2024-06-14 15:22:31,2024-06-14 15:24:48,0,24.178.23.151,100,137,1,2024-06-14 15:24:49,R_3dMySs4IS8deIkd,,,,,43.0628,-89.3171,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.3,0,0,0,13.1,0,"1,2",100,0,0,100,0,0,2,1,50,2,,39,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|vB_cntf_intv|avoid_intv|vA_cntf_intv
2024-06-14 15:37:35,2024-06-14 15:39:38,0,207.44.49.102,100,122,1,2024-06-14 15:39:38,R_3jvdUL14qVrKAmd,,,,,41.3259,-74.8773,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13.634,0,0,0,10.653,0,100,0,11,100,21,0,,,,,,,,,,,,,,,,2,1,34,1,,29,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|vB_cntf|avoid|vA_cntf,,
2024-06-14 15:40:38,2024-06-14 15:43:48,0,98.3.88.150,100,190,1,2024-06-14 15:43:49,R_7Q3HSNpUQPYgJOo,,,,,43.0054,-75.0528,anonymous,EN,1,2,2,0,0,19.944,0,0,0,13.181,0,100,72,100,81,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,2,,36,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|vA_cntf_AV|vB_cntf_AV|avoid_AV,,,,,,
2024-06-14 15:42:47,2024-06-14 15:47:12,0,174.131.70.223,100,265,1,2024-06-14 15:47:13,R_7rDcIboZFifAb0H,,,,,29.8378,-82.6129,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,25.381,0,0,0,16.052,0,"1,2",100,0,100,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,,42,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vB_cntf_AV_intv|vA_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-14 16:01:37,2024-06-14 16:04:24,0,74.42.166.210,100,166,1,2024-06-14 16:04:24,R_61VW80msEv4Msdr,,,,,39.3489,-80.3218,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.616,0,0,0,16.517,0,"1,2",100,0,0,100,3,0,2,1,0,2,,47,6,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|vB_cntf_intv|avoid_intv|vA_cntf_intv
2024-06-14 16:06:23,2024-06-14 16:08:37,0,108.36.128.126,100,134,1,2024-06-14 16:08:38,R_6U2V73EeRbLy7zM,,,,,40.3473,-75.9305,anonymous,EN,1,2,2,0,0,20.349,0,0,0,11.207,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,45,2,,24,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV|vB_cntf_AV|vA_cntf_AV,,,,,,
2024-06-14 16:06:48,2024-06-14 16:10:41,0,24.205.168.186,100,232,1,2024-06-14 16:10:42,R_5OdiMkJPdlXHI1H,,,,,34.0706,-117.9393,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.834,0,0,0,11.608,0,100,0,0,100,60,0,,,,,,,,,,,,,,,,2,1,0,1,,43,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|vA_cntf|avoid|vB_cntf,,
2024-06-14 16:16:14,2024-06-14 16:22:00,0,23.118.149.21,100,345,1,2024-06-14 16:22:00,R_7ly5mFzfioxotj7,,,,,39.7232,-85.9979,anonymous,EN,1,2,2,,,,,,,,,,,,,,22.747,46.418,47.49,3,17.225,17.225,18.225,1,"1,2",100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,93,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|vA_cntf_AV_intv|avoid_AV_intv|vB_cntf_AV_intv,,,,
2024-06-14 16:29:02,2024-06-14 16:36:57,0,72.24.149.163,100,474,1,2024-06-14 16:36:58,R_7DkdiOTt6MnueWl,,,,,31.8859,-102.352,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.519,36.599,44.154,2,4.123,20.847,21.931,2,"1,2",75,0,20,60,0,0,2,1,30,2,,28,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv|vA_cntf_intv|vB_cntf_intv
2024-06-14 16:55:38,2024-06-14 16:59:21,0,207.254.165.198,100,222,1,2024-06-14 16:59:22,R_3LYkZuuUczWgRHR,,,,,37.3933,-94.7162,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41.299,0,0,0,16.839,0,86,9,30,86,39,53,,,,,,,,,,,,,,,,2,1,10,2,,42,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|vA_cntf|vB_cntf|avoid,,
2024-06-14 17:12:28,2024-06-14 17:15:54,0,50.158.80.81,100,206,1,2024-06-14 17:15:55,R_3PN86f26HBNTbEZ,,,,,36.0409,-115.0829,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,33.453,0,0,0,11.829,0,"1,2",100,0,100,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,65,1,,51,7,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vB_cntf_AV_intv|vA_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-14 17:18:45,2024-06-14 17:21:59,0,73.70.238.172,100,194,1,2024-06-14 17:21:59,R_5gMmAO16LjpadFv,,,,,37.4371,-121.8954,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.55,25.55,28.421,1,0,0,10.923,0,"1,2",100,100,19,100,12,0,2,2,27,1,,29,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 17:37:26,2024-06-14 17:41:24,0,47.189.204.41,100,237,1,2024-06-14 17:41:25,R_3pQJrzl9mNWtDdI,,,,,29.5183,-95.0977,anonymous,EN,1,2,2,0,0,21.201,0,0,0,13.863,0,97,6,90,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,1,,26,1,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|vA_cntf_AV|avoid_AV|vB_cntf_AV,,,,,,
2024-06-14 18:19:47,2024-06-14 18:20:23,0,98.204.241.12,100,36,1,2024-06-14 18:20:23,R_7qeXSdNH2tC1pTV,,,,,39.0575,-76.4892,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 18:33:44,2024-06-14 18:37:32,0,173.25.82.233,100,228,1,2024-06-14 18:37:33,R_6xJJ9mX5WMrG1G1,,,,,37.2567,-93.2944,anonymous,EN,1,2,2,0,0,45.45,0,0,0,13.725,0,67,30,31,53,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,2,,68,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|vB_cntf_AV|avoid_AV|vA_cntf_AV,,,,,,
2024-06-14 18:39:00,2024-06-14 18:49:23,0,71.29.110.166,100,622,1,2024-06-14 18:49:24,R_3abIUKAiDvuvzhv,,,,,35.0535,-82.0582,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.152,33.949,43.101,3,0,0,31.045,0,100,0,30,100,56,55,,,,,,,,,,,,,,,,2,1,47,1,,37,2,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|vA_cntf|vB_cntf|avoid,,
2024-06-14 18:53:41,2024-06-14 18:57:17,0,50.24.199.113,100,215,1,2024-06-14 18:57:17,R_1Dv6vw2lPKgmI0e,,,,,30.4421,-97.6339,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.506,0,0,0,11.564,0,"1,2",100,0,4,100,0,0,2,1,0,1,,39,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|vA_cntf_intv|avoid_intv|vB_cntf_intv
2024-06-14 19:01:23,2024-06-14 19:07:05,0,73.7.121.239,100,342,1,2024-06-14 19:07:05,R_3Q410cKfVbx31l3,,,,,34.0389,-84.3826,anonymous,EN,1,2,2,,,,,,,,,,,,,,3.965,27.781,30.21,3,0,0,18.143,0,"1,2",100,0,100,60,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,75,2,,32,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv|vA_cntf_AV_intv|vB_cntf_AV_intv,,,,
2024-06-14 19:05:24,2024-06-14 19:12:25,0,73.182.143.42,100,421,1,2024-06-14 19:12:26,R_51G79QbHPGZqhRp,,,,,42.4337,-71.4568,anonymous,EN,1,2,2,,,,,,,,,,,,,,3.626,19.787,20.699,3,0,0,11.329,0,"1,2",100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,2,,22,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vA_cntf_AV_intv|vB_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-14 19:13:21,2024-06-14 19:30:52,0,76.181.114.198,100,1051,1,2024-06-14 19:30:53,R_3dFZ4AATdz6t0Q5,,,,,40.0035,-82.6726,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,121.742,0,0,0,15.626,0,100,0,25,100,10,10,,,,,,,,,,,,,,,,2,1,60,4,Genderfluid,40,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|vB_cntf|avoid|vA_cntf,,
2024-06-14 19:39:17,2024-06-14 19:42:24,0,68.9.159.138,100,186,1,2024-06-14 19:42:25,R_3FqbnfYBmjAxhXH,,,,,41.9663,-72.2973,anonymous,EN,1,2,2,0,0,21.088,0,0,0,11.921,0,100,0,100,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,2,,51,5,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV|vB_cntf_AV|vA_cntf_AV,,,,,,
2024-06-14 19:51:54,2024-06-14 19:52:20,0,72.199.144.254,100,25,1,2024-06-14 19:52:20,R_3CKfUGKvT7cEly5,,,,,33.1097,-117.067,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 19:51:04,2024-06-14 19:52:47,0,24.255.188.130,100,103,1,2024-06-14 19:52:48,R_5qwXqosg6tfORWb,,,,,37.6257,-97.3142,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13.184,0,0,0,10.821,0,100,0,25,90,7,0,,,,,,,,,,,,,,,,2,1,39,1,,22,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|vA_cntf|avoid|vB_cntf,,
2024-06-14 19:52:33,2024-06-14 19:56:36,0,72.199.144.254,100,242,1,2024-06-14 19:56:36,R_3CjNWD7EBxUGk8n,,,,,33.1097,-117.067,anonymous,EN,1,2,2,,,,,,,,,,,,,,4.053,32.944,33.709,5,9.723,10.698,12.391,2,"1,2",93,25,100,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,51,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv|vA_cntf_AV_intv|vB_cntf_AV_intv,,,,
2024-06-14 20:13:07,2024-06-14 20:17:04,0,71.66.251.66,100,237,1,2024-06-14 20:17:05,R_5r23S3ZO6fAiu6N,,,,,40.8693,-84.585,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.666,0,0,0,11.186,0,"1,2",100,0,0,100,20,0,2,1,0,2,,32,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv|vA_cntf_intv|vB_cntf_intv
2024-06-14 20:20:24,2024-06-14 20:23:01,0,69.161.46.118,100,156,1,2024-06-14 20:23:01,R_6OuHgzRG346IcLn,,,,,41.1963,-90.378,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.23,0,0,0,11.213,0,"1,2",100,0,0,100,34,4,2,1,65,1,,44,6,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 20:29:43,2024-06-14 20:34:26,0,172.127.92.244,100,282,1,2024-06-14 20:34:26,R_3lKmjS0ElA7BOYV,,,,,33.8782,-117.9567,anonymous,EN,1,2,2,4.201,23.461,24.683,2,18.816,18.816,20.015,1,100,90,80,90,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,90,1,,38,6,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV|vA_cntf_AV|vB_cntf_AV,,,,,,
2024-06-14 21:05:49,2024-06-14 21:06:35,0,174.137.27.232,100,45,1,2024-06-14 21:06:35,R_64HtIupw8KzNoXd,,,,,38.9582,-85.8875,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 20:59:51,2024-06-14 21:07:58,0,24.99.166.2,100,486,1,2024-06-14 21:07:58,R_1nepMUJZheQih6K,,,,,34.126,-84.5752,anonymous,EN,1,2,2,0,0,25.824,0,0,0,14.892,0,100,20,100,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,2,,29,2,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV|vB_cntf_AV|vA_cntf_AV,,,,,,
2024-06-14 21:59:51,2024-06-14 22:06:09,0,68.134.1.62,100,377,1,2024-06-14 22:06:09,R_38BV0mG3RsW1opn,,,,,39.2124,-76.8776,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.823,0,0,0,11.277,0,100,2,0,100,29,22,,,,,,,,,,,,,,,,2,1,100,2,,27,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|vB_cntf|vA_cntf|avoid,,
2024-06-14 22:11:09,2024-06-14 22:17:49,0,96.39.189.42,100,400,1,2024-06-14 22:17:50,R_7GNJXoFwX2UoVH3,,,,,44.0407,-123.3553,anonymous,EN,1,2,2,,,,,,,,,,,,,,10.714,44.922,45.708,3,11.237,11.237,11.979,1,"1,2",100,0,100,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,1,,54,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vB_cntf_AV_intv|vA_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-14 22:36:15,2024-06-14 22:39:16,0,76.186.178.182,100,180,1,2024-06-14 22:39:16,R_6kLhUtBdOQlpTBM,,,,,32.799,-96.956,anonymous,EN,1,2,2,0,0,25.578,0,0,0,11.768,0,97,0,94,26,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,28,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|vA_cntf_AV|avoid_AV|vB_cntf_AV,,,,,,
2024-06-14 21:21:16,2024-06-15 00:57:58,0,68.108.136.235,100,13002,1,2024-06-15 00:57:59,R_56QjrPyh25WIZJn,,,,,36.1724,-115.0677,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3227.765,0,0,0,12.172,0,100,0,0,100,100,100,,,,,,,,,,,,,,,,2,1,29,2,,69,1,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|vA_cntf|vB_cntf|avoid,,
2024-06-15 01:09:59,2024-06-15 01:16:53,0,76.35.198.30,100,413,1,2024-06-15 01:16:54,R_6KBBOjOf4jjZ8QQ,,,,,40.7668,-84.0996,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.681,0,0,0,11.39,0,"1,2",0,0,0,100,29,9,1,1,63,1,,43,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv|vB_cntf_intv|vA_cntf_intv
2024-06-15 01:51:50,2024-06-15 01:52:24,0,107.122.225.32,100,34,1,2024-06-15 01:52:25,R_1fCjX7353tK6Lap,,,,,29.522,-98.5305,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15 01:54:26,2024-06-15 01:59:29,0,104.0.158.71,100,303,1,2024-06-15 01:59:30,R_75Xywu1bwglTQe8,,,,,39.6757,-86.0694,anonymous,EN,1,2,2,,,,,,,,,,,,,,10.559,11.692,37.982,2,0,0,15.511,0,"1,2",100,64,100,77,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,68,1,,61,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv|vB_cntf_AV_intv|vA_cntf_AV_intv,,,,
2024-06-15 04:02:06,2024-06-15 04:05:29,0,98.204.251.68,100,203,1,2024-06-15 04:05:30,R_3dPWeIZp2sf2H5r,,,,,39.6249,-75.8351,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.735,0,0,0,11.628,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,2,1,40,1,,37,1,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid|vB_cntf|vA_cntf,,
2024-06-15 04:16:42,2024-06-15 04:17:14,0,184.88.127.108,100,32,1,2024-06-15 04:17:15,R_6D8CQUkkGSB8VAq,,,,,29.4581,-81.3271,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
