StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liable_AV_1,vB_mnfctr_liable_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,comp_1_AV,comp_2_AV,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liable_1,vB_driver_liable_1,vB_mnfctr_liable_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp_1_HDV,comp_2_HDV,ai_familiarity_1,insurance_fmlrty_1,mot_insurance_fmlrty_1,prod_liab_fmlrty_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,superhuman_1,order,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2023-06-01 20:24:20,2023-06-01 20:29:25,0,98.41.130.112,100,304,1,2023-06-01 20:29:25,R_3mfuDKyerptAhaH,,,,,38.581,-121.4939,anonymous,EN,1,2,2,0,0,12.676,0,0,0,13.189,0,100,0,100,59,0,1,1,0,0,31.351,0,0,0,14.121,0,100,0,0,100,0,65,2,1,21,34,50,40,1,,43,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:23:43,2023-06-01 20:30:56,0,24.18.217.187,100,433,1,2023-06-01 20:30:57,R_psjTcZyn5hzGafT,,,,,47.0111,-122.875,anonymous,EN,1,2,2,0,0,26.412,0,0,0,12.1,0,100,0,100,1,1,1,1,0,0,14.882,0,0,0,11.169,0,100,0,0,100,1,0,2,1,55,60,60,65,2,,48,2,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:31:01,2023-06-01 20:40:50,0,68.94.253.191,100,589,1,2023-06-01 20:40:51,R_2Yty1JfwbEoM1kr,,,,,42.5138,-82.9396,anonymous,EN,1,2,2,0,0,25.929,0,0,0,16.17,0,100,20,100,0,10,1,1,0,0,18.137,0,0,0,15.92,0,100,0,0,100,0,0,2,1,61,75,75,51,2,,46,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:35:57,2023-06-01 20:41:05,0,24.189.80.126,100,307,1,2023-06-01 20:41:05,R_3FPyzrkZMA6aRXd,,,,,40.9039,-73.837,anonymous,EN,1,2,2,31.42,31.42,32.177,1,0,0,32.425,0,76,17,100,19,54,1,1,18.474,18.474,19.647,1,0,0,13.77,0,41,100,82,100,43,40,2,1,16,0,3,3,2,,31,1,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:35:56,2023-06-01 20:45:59,0,71.63.30.55,100,602,1,2023-06-01 20:46:00,R_1IjevqvKEqT1nnK,,,,,37.4928,-77.47,anonymous,EN,1,2,2,15.192,31.889,33.669,3,14.02,14.02,15.13,1,100,0,100,100,0,1,1,6.554,22.839,30.746,2,68.809,68.809,70.527,1,100,0,100,100,100,100,1,1,0,0,0,0,1,,29,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:41:19,2023-06-01 20:49:55,0,72.132.28.19,100,516,1,2023-06-01 20:49:56,R_2q31qtbG3XnT6A1,,,,,33.806,-116.4624,anonymous,EN,1,2,2,51.124,51.124,52.773,1,0,0,11.884,0,96,29,100,20,30,1,1,42.964,42.964,44.353,1,0,0,11.871,0,100,20,50,100,75,21,2,1,0,81,93,71,2,,67,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:43:08,2023-06-01 20:50:36,0,98.230.29.47,100,447,1,2023-06-01 20:50:36,R_2EGASmIpQt8ODNP,,,,,30.4427,-84.2867,anonymous,EN,1,2,2,0,0,16.361,0,0,0,12.421,0,85,76,86,31,30,1,1,0,0,24.223,0,0,0,11.145,0,82,29,0,93,52,37,2,1,20,60,61,34,1,,50,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:46:49,2023-06-01 20:51:57,0,108.44.207.183,100,308,1,2023-06-01 20:51:57,R_1OvO2SljjuhW64p,,,,,38.2999,-77.465,anonymous,EN,1,2,2,1.769,5.078,14.766,2,3.133,11.035,12.665,2,100,0,100,0,0,1,1,9.626,9.626,21.144,1,14.75,14.75,15.872,1,100,0,0,100,0,0,2,1,84,100,100,77,2,,42,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:47:10,2023-06-01 20:54:16,0,69.249.219.101,100,426,1,2023-06-01 20:54:17,R_2tywCMoHWYg2HUk,,,,,39.854,-75.7044,anonymous,EN,1,2,2,0,0,11.531,0,0,0,18.892,0,100,22,95,65,20,1,1,0,0,23.101,0,0,0,12.273,0,100,13,14,89,57,3,2,1,58,58,52,25,2,,26,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:02:20,2023-06-01 21:07:20,0,64.222.221.242,100,300,1,2023-06-01 21:07:21,R_1jwUNkoQR3rkAyc,,,,,44.7772,-69.6976,anonymous,EN,1,2,2,0,0,18.937,0,0,0,11.903,0,100,29,100,0,0,1,1,0,0,11.42,0,0,0,11.229,0,100,0,0,100,0,0,2,1,0,39,0,53,1,,39,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:04:43,2023-06-01 21:09:04,0,47.227.118.38,100,261,1,2023-06-01 21:09:05,R_2wMHtBEteqbViyo,,,,,39.7436,-86.1158,anonymous,EN,1,2,2,13.737,13.737,14.367,1,0,0,11.126,0,100,0,100,0,18,1,1,2.576,2.576,12.469,1,0,0,16.061,0,100,0,60,100,0,0,2,1,70,100,100,100,4,non-binary,35,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:10:27,2023-06-01 21:14:34,0,76.248.154.14,100,246,1,2023-06-01 21:14:34,R_1BVLn5YertRXIdV,,,,,33.3103,-96.7673,anonymous,EN,1,2,2,0,0,13.301,0,0,0,11.433,0,100,13,100,12,3,1,1,0,0,16.65,0,0,0,13.28,0,100,0,10,100,10,10,2,1,10,56,59,58,1,,40,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:21:26,2023-06-01 21:27:36,0,73.208.38.134,100,369,1,2023-06-01 21:27:36,R_26ezClXWdpdNXDH,,,,,42.4422,-87.8396,anonymous,EN,1,2,2,3.09,3.09,14.145,1,8.613,8.613,11.386,1,99,0,98,100,100,1,1,12.279,28.745,30.396,2,13.04,13.04,14.514,1,100,0,0,100,0,0,2,1,57,58,55,40,1,,62,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:27:39,2023-06-01 21:28:23,0,108.250.230.234,100,43,1,2023-06-01 21:28:23,R_1d5GtkqqWbqlqlW,,,,,33.9924,-118.3991,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-01 21:28:29,2023-06-01 21:29:02,8,108.250.230.234,100,33,1,2023-06-01 21:29:03,R_2cdpBwVoHHj7uKu,,,,,33.9924,-118.3991,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-01 21:32:14,2023-06-01 21:32:56,0,184.56.44.129,100,41,1,2023-06-01 21:32:56,R_WpVr5uCdHfBwn61,,,,,41.5696,-81.2096,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2023-06-01 21:33:15,2023-06-01 21:37:50,0,76.136.17.7,100,274,1,2023-06-01 21:37:51,R_1Okr0wsYUvMPMOp,,,,,42.3574,-88.2209,anonymous,EN,1,2,2,0,0,14.697,0,0,0,11.675,0,100,0,100,55,52,1,1,0,0,21.579,0,0,0,11.741,0,100,4,0,100,60,45,2,1,34,38,30,15,2,,21,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:35:26,2023-06-01 21:39:49,0,24.233.229.12,100,262,1,2023-06-01 21:39:50,R_1LNzZaej7lT8HwF,,,,,33.4474,-88.8205,anonymous,EN,1,2,2,0,0,11.264,0,0,0,11.513,0,100,0,100,20,10,1,1,0,0,13.167,0,0,0,11.612,0,100,0,0,100,20,0,2,1,0,20,20,20,1,,36,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 21:29:59,2023-06-01 21:40:05,0,71.61.156.63,100,606,1,2023-06-01 21:40:05,R_1lp0PEvE5qXamqm,,,,,40.3469,-79.8689,anonymous,EN,1,2,2,23.235,23.235,37.994,1,0,0,15.076,0,100,30,100,100,50,1,1,42.171,42.171,61.143,1,0,0,17.856,0,100,0,0,100,10,2,2,1,0,10,10,5,2,,57,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 21:34:17,2023-06-01 21:40:34,0,172.116.182.21,100,377,1,2023-06-01 21:40:35,R_1i8zGqD3DLRAY5q,,,,,33.8735,-118.284,anonymous,EN,1,2,2,11.216,53.756,54.158,20,2.495,12.456,12.709,4,100,0,100,0,0,2,1,1.113,16.256,16.649,4,1.118,1.54,10.898,2,100,0,0,13,100,0,1,1,60,74,33,42,1,,33,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:40:55,2023-06-01 21:44:47,0,8.47.98.118,100,232,1,2023-06-01 21:44:48,R_1Iv0i8tF7WPrleY,,,,,43.1555,-77.6101,anonymous,EN,1,2,2,1.842,19.719,20.676,5,2.77,13.708,14.494,6,100,67,100,79,90,1,1,2.029,3.216,10.802,2,2.462,2.462,14.86,1,100,1,27,100,4,11,2,1,56,59,61,59,1,,40,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 21:43:05,2023-06-01 21:47:14,0,24.93.120.150,100,248,1,2023-06-01 21:47:14,R_UVKwMFpfcESHenL,,,,,39.9881,-83.0479,anonymous,EN,1,2,2,0,0,15.109,0,0,0,11.186,0,100,30,100,70,80,1,1,0,0,17.611,0,0,0,11.137,0,100,0,0,100,0,5,2,1,0,30,40,20,2,,34,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 21:45:28,2023-06-01 21:49:15,0,24.249.47.67,100,226,1,2023-06-01 21:49:15,R_1f9RrjfV9sH2cR3,,,,,37.6478,-98.723,anonymous,EN,1,2,2,17.14,17.14,18.331,1,0,0,11.413,0,100,0,100,100,0,1,1,0,0,11.49,0,0,0,11.613,0,100,0,0,100,100,0,2,1,0,100,100,0,2,,33,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 21:45:49,2023-06-01 21:50:17,0,174.102.17.66,100,268,1,2023-06-01 21:50:18,R_3hFM5cvGo8UGEJy,,,,,39.3434,-84.4009,anonymous,EN,1,2,2,0,0,32.224,0,11.29,11.29,11.595,1,77,75,100,0,0,1,1,0,0,11.791,0,20.897,20.897,22.19,1,89,13,0,88,84,55,2,2,52,34,22,38,1,,28,1,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 21:51:45,2023-06-01 21:57:18,0,98.149.35.232,100,333,1,2023-06-01 21:57:19,R_VVGh60ASIA1l1eN,,,,,33.7518,-117.9932,anonymous,EN,1,2,2,3.979,18.405,19.726,2,10.27,10.27,11.338,1,100,0,100,60,10,1,1,8.69,8.69,11.308,1,0,0,10.868,0,100,0,0,100,60,10,2,1,0,0,0,0,2,,38,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 21:54:33,2023-06-01 22:01:14,0,70.224.18.108,100,400,1,2023-06-01 22:01:14,R_2coTcrlKUMySGqW,,,,,43.0475,-87.8964,anonymous,EN,1,2,2,0,0,23.568,0,0,0,15.659,0,100,0,100,40,85,1,1,0,0,15.152,0,0,0,13.746,0,100,0,0,100,40,1,2,1,15,85,80,50,2,,27,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 22:01:39,2023-06-01 22:02:07,0,173.187.145.111,100,28,1,2023-06-01 22:02:08,R_3sp5hr5l3KI5nG7,,,,,37.6112,-93.414,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-01 22:19:38,2023-06-01 22:23:12,0,107.185.33.82,100,214,1,2023-06-01 22:23:13,R_AsVd1wtoimLB97z,,,,,33.9571,-118.3622,anonymous,EN,1,2,2,18.001,18.001,19.966,1,0,0,11.193,0,100,0,100,0,11,1,1,0,0,28.302,0,0,0,11.257,0,100,0,0,100,0,0,2,1,0,66,70,31,1,,54,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 22:21:18,2023-06-01 22:25:09,0,66.91.75.29,100,231,1,2023-06-01 22:25:10,R_2cnZAevrojNWCtk,,,,,21.4535,-158.0193,anonymous,EN,1,2,2,3.248,6.196,11.199,2,10.732,10.732,11.424,1,100,20,100,35,60,1,1,3.689,3.689,15.253,1,0,0,11.469,0,100,0,5,100,6,0,2,1,43,33,28,3,2,,37,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 22:27:16,2023-06-01 22:32:12,0,8.40.198.67,100,295,1,2023-06-01 22:32:12,R_Td7aWrpnS3nTK1P,,,,,35.3868,-96.9331,anonymous,EN,1,2,2,0,0,11.71,0,0,0,11.847,0,100,10,100,5,5,1,1,8.926,10.719,24.374,3,0,0,13.474,0,100,0,10,100,5,5,2,1,0,30,31,14,2,,54,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 22:29:31,2023-06-01 22:33:25,0,24.144.227.107,100,233,1,2023-06-01 22:33:25,R_Td5FN9FWzSH2enn,,,,,41.2325,-80.234,anonymous,EN,1,2,2,16.67,16.67,20.447,1,0,0,13.301,0,94,20,88,0,29,1,1,0,0,13.537,0,12.669,12.669,13.69,1,89,14,6,92,100,15,2,1,0,25,23,11,2,,31,5,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 22:29:47,2023-06-01 22:35:31,0,71.68.18.209,100,344,1,2023-06-01 22:35:32,R_3GqCZxlcGuhyny4,,,,,35.2497,-81.1369,anonymous,EN,1,2,2,10.064,26.207,28.102,2,19.558,19.558,20.668,1,80,20,90,20,25,1,1,13.25,14.528,15.61,2,11.149,11.149,12.069,1,86,5,10,90,10,5,2,1,10,40,20,10,2,,35,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 22:34:59,2023-06-01 22:35:46,0,67.66.139.22,100,46,1,2023-06-01 22:35:47,R_1QbTHn4l33a4xFv,,,,,38.6364,-90.1985,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-01 22:43:24,2023-06-01 22:52:50,0,104.174.6.95,100,565,1,2023-06-01 22:52:50,R_2BkT1a6lBkUaavh,,,,,34.169,-118.3713,anonymous,EN,1,2,2,0,0,11.81,0,0,0,11.177,0,100,9,100,51,66,1,1,0,0,20.478,0,0,0,12.027,0,100,0,0,100,0,0,2,2,60,55,53,43,2,,58,6,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 22:53:02,2023-06-01 22:54:09,0,74.136.229.0,100,66,1,2023-06-01 22:54:10,R_3lKykaRy3USlHqK,,,,,37.825,-87.5655,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-01 22:54:58,2023-06-01 22:57:56,0,174.83.96.83,100,177,1,2023-06-01 22:57:57,R_OD3YG33Cuw3Rqtb,,,,,44.1968,-72.4976,anonymous,EN,1,2,2,0,0,12.331,0,10.741,10.741,11.671,1,100,0,85,18,0,1,1,0,0,10.525,0,0,0,10.881,0,100,8,0,88,15,12,2,1,17,20,11,23,1,,25,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 22:52:28,2023-06-01 22:59:00,0,73.75.96.77,100,391,1,2023-06-01 22:59:01,R_3eeiQAGQtMIuTIr,,,,,42.2937,-89.6354,anonymous,EN,1,2,2,0,0,11.375,0,11.764,11.764,12.632,1,93,15,80,50,100,1,1,0,0,23.387,0,0,0,12.089,0,100,10,10,80,50,50,2,1,9,50,50,30,2,,47,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 22:57:31,2023-06-01 23:01:14,0,76.134.58.156,100,222,1,2023-06-01 23:01:14,R_308MZx5U5XJIDLL,,,,,34.674,-92.357,anonymous,EN,1,2,2,0,0,12.241,0,0,0,11.771,0,100,0,100,0,0,1,1,0,0,13.38,0,0,0,11.058,0,100,0,0,100,0,0,2,1,0,29,29,26,1,,44,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 22:55:07,2023-06-01 23:02:09,0,198.54.106.254,100,421,1,2023-06-01 23:02:10,R_2TtV9Lv8AgOjVyo,,,,,41.871,-87.6289,anonymous,EN,1,2,2,0,0,26.844,0,0,0,22.628,0,75,0,90,0,0,1,1,0,0,13.108,0,1.185,1.185,14.527,1,75,0,0,90,0,0,2,1,80,70,60,50,2,,51,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 23:06:51,2023-06-01 23:13:54,0,73.235.16.109,100,422,1,2023-06-01 23:13:55,R_0x3NvJX1y4ebE7D,,,,,38.581,-121.4939,anonymous,EN,1,2,2,0,0,29.84,0,0,0,12.473,0,100,10,100,10,10,1,1,0,0,14.848,0,0,0,11.584,0,100,0,0,100,0,0,2,1,50,50,50,50,2,,66,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 23:15:13,2023-06-01 23:15:59,0,172.58.107.10,100,45,1,2023-06-01 23:15:59,R_12zLhq12KbBC0zT,,,,,32.7797,-96.8022,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-01 23:15:16,2023-06-01 23:20:50,0,24.96.82.224,100,334,1,2023-06-01 23:20:51,R_2P6zcm1COUsHeUV,,,,,32.4596,-84.9486,anonymous,EN,1,2,2,0,0,14.478,0,0,0,11.137,0,92,30,91,50,40,1,1,0,0,20.594,0,0,0,11.529,0,92,6,25,100,35,30,2,1,21,46,30,25,1,,32,2,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 23:26:11,2023-06-01 23:30:58,0,69.202.161.112,100,286,1,2023-06-01 23:30:59,R_78sxkby03amMdEZ,,,,,40.66,-73.839,anonymous,EN,1,2,2,0,0,27.375,0,0,0,12.069,0,100,0,100,0,3,1,1,0,0,18.574,0,0,0,10.996,0,100,0,0,100,5,5,2,1,0,10,10,0,2,,20,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 23:29:25,2023-06-01 23:33:08,0,174.81.49.170,100,223,1,2023-06-01 23:33:09,R_3GvRBjh8oDR8ALp,,,,,34.5302,-117.2135,anonymous,EN,1,2,2,0,0,16.105,0,0,0,14.128,0,100,0,77,9,82,2,2,0,0,15.115,0,0,0,11.252,0,92,0,0,69,81,13,2,2,87,83,61,63,2,,30,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 23:30:04,2023-06-01 23:34:04,0,69.143.153.110,100,240,1,2023-06-01 23:34:05,R_1DorNO6oXiOPoDv,,,,,39.0471,-76.9285,anonymous,EN,1,2,2,7.008,9.241,10.92,3,0,0,15.702,0,100,0,100,0,0,1,1,11.838,11.838,12.842,1,0,0,14.288,0,100,0,0,100,0,0,2,1,0,0,20,0,2,,25,1,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
