StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,countf,countf_cat,countf_flag,vA_liable_AV_1,vB_mnfctr_liable_AV_1,avoid_AV_1,comp1,comp_accident,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,questions_intro_DO,countf_DO,questions_1_DO,questions_2_DO
2023-06-03 06:54:18,2023-06-03 07:01:13,0,108.36.176.198,100,414,1,2023-06-03 07:01:14,R_1CHYdDlD12I6Jui,,,,,40.7465,-73.909,anonymous,EN,1,2,2,16.502,37.158,50.479,2,0,0,14.622,0,"I actually think it was A's fault because B stopped, while A went straight through",2,,100,0,0,1,1,0,30,2,,41,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 07:01:38,2023-06-03 07:04:15,0,134.56.125.8,100,156,1,2023-06-03 07:04:15,R_1r6peOYgP3Ji4VV,,,,,26.5698,-81.8695,anonymous,EN,1,2,2,1.592,3.852,12.207,2,0,0,11.555,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then nothing would have changed. Vehicle A was the at fault vehicle. ",2,,100,18,29,1,1,67,34,1,,33,7,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 07:01:35,2023-06-03 07:04:56,0,24.13.2.70,100,201,1,2023-06-03 07:04:56,R_1E0BipNCwU0kAix,,,,,40.0565,-86.0159,anonymous,EN,1,2,2,0,0,18.874,0,0,0,10.724,0,The crash may not have happened if driver B was paying attention to their right. They could have sped up through the intersection to avoid the accident.,1,,100,0,65,1,1,40,70,1,,30,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 06:59:40,2023-06-03 07:05:58,0,71.207.183.197,100,377,1,2023-06-03 07:05:58,R_2ToBVGa75ZATFsf,,,,,34.8305,-87.656,anonymous,EN,1,2,2,0,0,48.824,0,0,0,11.958,0,"If the human occupant of vehicle B had been driving a regular vehicle instead, then the driver could have reacted quicker and slammed on his breaks or turning away from vehicle A",1,,100,5,75,1,1,7,95,2,,44,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 07:05:06,2023-06-03 07:12:37,0,166.196.107.36,100,451,1,2023-06-03 07:12:38,R_3gXgXHRHPifvas9,,,,,39.9544,-75.1657,anonymous,EN,1,2,2,3.956,70.848,89.479,4,13.071,13.071,14.635,1,"The driver would have seen the other vehicle and perceivedthat the driver was not slowing down at the stop sign. Often, it is beter to be cautious and stop too long and in this situation, the AI component was not able to do that. ",1,,78,24,34,1,1,18,32,2,,42,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 07:11:28,2023-06-03 07:17:11,0,67.11.196.81,100,342,1,2023-06-03 07:17:11,R_2verHbI20mssJ8B,,,,,29.4227,-98.4927,anonymous,EN,1,2,2,12.417,38.864,39.802,8,5.453,6.101,14.205,2,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he could have seen vehicle A driving fast and anticipated he was not going to stop at a stop sign and may have braked.",1,,94,12,93,1,1,50,64,1,,36,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 07:16:29,2023-06-03 07:19:31,0,172.56.48.124,100,181,1,2023-06-03 07:19:31,R_2zqiUHTrDOXZ7Tu,,,,,29.7738,-95.406,anonymous,EN,1,2,2,0,0,29.283,0,11.206,11.206,11.62,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he would have stopped at the stop sign.",1,,0,100,100,1,2,55,53,1,,46,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 07:52:35,2023-06-03 07:55:36,0,172.59.24.148,100,181,1,2023-06-03 07:55:37,R_Dq2GgH3r3lZtJ5f,,,,,41.4722,-81.745,anonymous,EN,1,2,2,0,0,17.17,0,0,0,11.138,0,If vehicle B was a regular vehicle it's possible the driver could have swerved or sped up to avoid being hit by vehicle A,1,,100,0,20,1,1,50,70,1,,31,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 07:55:22,2023-06-03 08:00:08,0,70.126.249.36,100,285,1,2023-06-03 08:00:09,R_3hFlaR8PpY2y4rf,,,,,28.1131,-81.6241,anonymous,EN,1,2,2,1.588,1.588,71.857,1,0,0,11.344,0,The occupant might have noticed that vehicle A wasn't slowing down and could have proceeded with caution or otherwise not taken off until it was safe and vehicle A had stopped. ,1,,100,0,71,1,1,0,91,2,,63,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 08:17:33,2023-06-03 08:22:23,0,71.13.233.177,100,289,1,2023-06-03 08:22:23,R_06UaA2WUDJVmp8J,,,,,43.582,-83.873,anonymous,EN,1,2,2,0,0,27.039,0,0,0,13.884,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then it would have been more possible to see the other car not stopping and make evasive maneuvers.",1,,75,50,90,1,1,50,50,1,,37,6,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 08:37:38,2023-06-03 08:43:25,0,71.132.161.76,100,346,1,2023-06-03 08:43:26,R_1KmcgFPP63fA8J7,,,,,32.8008,-96.7884,anonymous,EN,1,2,2,1.243,29.568,30.484,10,2.282,14.218,15.223,4,Occupant might have spotted  Vehicle  A sooner and stopped in time to avoid  being hit by Vehicle  A,1,,94,9,63,1,1,7,44,2,,55,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 08:50:21,2023-06-03 08:50:42,0,75.100.189.52,100,20,1,2023-06-03 08:50:42,R_3HSphfLhSSxX5WU,,,,,42.9917,-90.6516,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 08:50:47,2023-06-03 08:54:19,0,75.100.189.52,100,212,1,2023-06-03 08:54:20,R_3IS6gLHIIlIkWIH,,,,,42.9917,-90.6516,anonymous,EN,1,2,2,3.286,7.792,12.572,3,1.91,7.303,11.983,2,there would have not been a crash or accident,1,,50,50,100,1,2,20,100,2,,33,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 08:51:47,2023-06-03 08:58:21,0,73.232.71.17,100,394,1,2023-06-03 08:58:21,R_bC9uZOzoJpq7Q8V,,,,,29.5799,-95.6085,anonymous,EN,1,2,2,5.472,23.674,24.212,2,2.804,2.804,16.533,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the human occupant could have heeded to the stop sign or could have not been paying attention and run the stop sign. ",1,,100,0,100,1,1,0,80,2,,50,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 08:53:12,2023-06-03 08:58:36,0,73.56.97.239,100,324,1,2023-06-03 08:58:36,R_1my3205ZfnLvId5,,,,,26.0168,-80.1537,anonymous,EN,1,2,2,0,0,67.897,0,0,0,11.572,0,"The might have tried to slam on the breaks or swerve to the left lane, assuming there was no oncoming traffic.  ",1,,100,10,10,1,1,0,38,2,,27,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 08:52:07,2023-06-03 09:01:05,0,172.56.50.255,100,538,1,2023-06-03 09:01:06,R_1mn2Q0RPYyZiclz,,,,,29.7646,-95.3657,anonymous,EN,1,2,2,0,0,44.1,0,0,0,16.124,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then this situation would have never happened. As in, i would have seen it before and due to full control awareness, my responses would have dominated my driving habits.",1,,100,0,0,1,1,26,85,1,,35,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 08:36:47,2023-06-03 09:01:50,0,45.132.159.221,100,1503,1,2023-06-03 09:01:50,R_3nc2M9poGNBOAGd,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,1.381,127.395,128.784,18,2.883,30.846,39.611,6,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the human may have been able to respond more quickly to stop the vehicle beforeVehicle A hit Vehicle B. Automatic reflexes to notice the oncoming Vehicle A and press the brakes may have been triggered faster than the autonomous Vehicle B.",1,,75,25,51,1,1,18,81,2,,37,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 09:01:14,2023-06-03 09:06:27,0,172.58.88.97,100,312,1,2023-06-03 09:06:27,R_1jrgXz8moLe1d73,,,,,37.7797,-122.4159,anonymous,EN,1,2,2,25.088,25.088,26.181,1,0,0,12.96,0,A human could notice the rate of speed of A and realize that A had no intention of stopping at the sign.,1,,100,8,71,1,1,0,70,1,,51,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 09:00:27,2023-06-03 09:06:43,0,73.17.26.92,100,375,1,2023-06-03 09:06:43,R_eY9lmBpEOjrXWvv,,,,,41.9114,-72.4626,anonymous,EN,1,2,2,0,0,39.456,0,0,0,12.582,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have avoided the accident by waiting at the stop sign to see if vehicle A was slowing down and appeared to be coming to a stop.",1,,100,40,100,1,1,35,80,2,,72,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 09:21:14,2023-06-03 09:26:03,0,73.80.206.244,100,289,1,2023-06-03 09:26:04,R_1FIIs5RoSe9ApP3,,,,,40.518,-74.8453,anonymous,EN,1,2,2,9.015,9.015,24.432,1,0,0,14.428,0,they could have seen Vehicle A speeding toward the intersection and hesitated before proceeding.,1,,100,10,40,1,1,60,81,1,,40,7,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 09:22:20,2023-06-03 09:28:35,0,162.228.242.118,100,375,1,2023-06-03 09:28:36,R_1PRYnRiyeyhH7MJ,,,,,33.454,-84.1534,anonymous,EN,1,2,2,4.325,18.296,19.006,2,10.819,10.819,11.994,1,They would have seen the car not coming not slowing for the stop sign and they could have waited to insure there was no accident. ,1,,100,0,1,1,1,11,95,2,,45,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 09:32:04,2023-06-03 09:34:53,0,160.72.80.186,100,169,1,2023-06-03 09:34:53,R_24w1OxVrY92WJAE,,,,,40.7041,-73.6184,anonymous,EN,1,2,2,13.469,13.469,24.002,1,0,0,12.859,0,The car should have been driving himself not the computer.,1,,89,48,85,1,2,0,28,2,,36,2,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 09:32:11,2023-06-03 09:37:13,0,172.58.255.78,100,301,1,2023-06-03 09:37:13,R_3Oit8JmKx3RnHwK,,,,,35.2227,-80.7938,anonymous,EN,1,2,2,0,0,17.631,0,0,0,11.383,0,If the human occupant of vehicle B had been driving a regular vehicle instead then the vehicle probably would have stopped at the stop sign instead of running the stop sign and avoided the crash. ,1,,0,81,100,1,2,18,35,2,,32,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 09:53:06,2023-06-03 10:00:08,0,216.225.33.137,100,421,1,2023-06-03 10:00:09,R_2QLqADls5Gy4ADF,,,,,41.7762,-77.9567,anonymous,EN,1,2,2,0,0,38.589,0,0,0,13.686,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then I think the accident would have still happened. The autonomous car did everything right, it had the right of way.",2,,100,5,0,1,1,0,60,1,,44,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 09:57:01,2023-06-03 10:00:22,0,40.131.180.142,100,201,1,2023-06-03 10:00:23,R_r2AaevXYVktffWx,,,,,40.8514,-96.7139,anonymous,EN,1,2,2,0,0,20.496,0,0,0,11.319,0,The driver of vehicle B could have stopped the car before A entered the intersection or potentially engage in other behavior likely to signal driver A. ,1,,55,55,40,1,1,50,50,1,,29,7,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 09:59:27,2023-06-03 10:04:16,0,67.82.114.216,100,288,1,2023-06-03 10:04:17,R_1JORKXRcHFQr09L,,,,,40.6462,-73.9559,anonymous,EN,1,2,2,0,0,19.904,0,0,0,10.89,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they might have been able to anticipate that Vehicle A wasn't slowing down for the stop sign, and could have stayed at their stop sign until Vehicle A passed through. The crash might have been prevented.",1,,99,19,56,1,1,11,20,2,,26,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:01:08,2023-06-03 10:06:05,0,73.187.84.137,100,297,1,2023-06-03 10:06:06,R_22JhjqZkLz7CLt3,,,,,41.2541,-76.7178,anonymous,EN,1,2,2,0,0,19.115,0,0,0,24.793,0,"If the human occupant of vehicle b had been driving a regular vehicle instead, then the vehicle may have been able to avoid the collision. They could have swerved or sped up before they got hit. ",1,,94,18,32,1,1,71,79,2,,22,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:03:41,2023-06-03 10:08:33,0,72.207.85.228,100,292,1,2023-06-03 10:08:34,R_2fqH0lg03lciCkg,,,,,32.8057,-117.0303,anonymous,EN,1,2,2,0,0,19.501,0,0,0,21.134,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have stepped on the accelerator and tried to not get hit by Vehicle A.",1,,97,3,5,1,1,33,74,1,,40,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 10:09:39,2023-06-03 10:12:28,0,73.60.127.217,100,169,1,2023-06-03 10:12:29,R_2fpoeT7M7YnFj2k,,,,,42.5181,-70.899,anonymous,EN,1,2,2,0,0,17.566,0,0,0,11.386,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have stepped on the brake and stopped before the purple car ran the stop sign.",1,,100,100,100,1,1,62,75,2,,44,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 10:18:56,2023-06-03 10:23:00,0,173.190.179.4,100,244,1,2023-06-03 10:23:01,R_Uu73QLn6EBuGv4t,,,,,31.0827,-83.6834,anonymous,EN,1,2,2,0,0,21.978,0,0,0,11.474,0,The human driver would have gauged the speed of Vehicle A and waited at the stop sign to ensure Vehicle A was going to stop.,1,,100,0,100,1,1,70,80,2,,66,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:17:24,2023-06-03 10:23:49,0,70.173.61.101,100,384,1,2023-06-03 10:23:49,R_BYf1gzbHWq93hRL,,,,,36.0344,-114.9705,anonymous,EN,1,2,2,0,0,41.895,0,0,0,12.414,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver could have waited longer at the stop sign to make sure the other car was going to stop and possibly avoided the accident",1,,100,20,53,1,1,0,50,2,,53,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 10:14:47,2023-06-03 10:24:23,0,174.239.81.200,100,575,1,2023-06-03 10:24:24,R_1pu7xTlfnb0bzth,,,,,28.6344,-81.6221,anonymous,EN,1,2,2,6.922,50.005,50.882,3,7.185,23.052,23.6,3,"If the human occupant of vehicle B had been driving a regular vehicle instead,then the accident may have been avoided due to human reaction.",1,,0,81,84,1,2,13,42,2,,43,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 10:23:36,2023-06-03 10:27:50,0,64.99.195.141,100,253,1,2023-06-03 10:27:50,R_qQ0ijjNh6tvCKI1,,,,,35.6263,-78.8458,anonymous,EN,1,2,2,0,0,30.948,0,0,0,16.444,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he would have stopped at the stop sign and there would not be an accident.",1,,20,0,18,2,1,10,50,2,,59,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:24:11,2023-06-03 10:30:00,0,73.230.78.207,100,349,1,2023-06-03 10:30:01,R_1OHKHIctQ3k12lV,,,,,40.0958,-77.0345,anonymous,EN,1,2,2,4.775,15.984,16.876,2,0,0,11.399,0,"If the vehicle A had been autonomous the accident may have been avoided. Also, had vehicle B been human-driven, maybe they would have noticed car A was not going to stop. ",1,,100,0,32,1,1,50,26,1,,29,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:33:22,2023-06-03 10:38:46,0,67.173.29.240,100,323,1,2023-06-03 10:38:46,R_2tmPF3ScRcUlfVl,,,,,41.6227,-86.2452,anonymous,EN,1,2,2,1.349,28.758,31.625,2,0,0,11.323,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the accident may have still taken place as the other car did not obey traffic law by stopping at the stop sign.",2,,100,50,50,1,1,50,81,2,,36,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:42:24,2023-06-03 10:42:56,0,108.86.121.220,100,32,1,2023-06-03 10:42:57,R_1LItzJ5r83XuToQ,,,,,38.5159,-90.6353,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 10:43:04,2023-06-03 10:46:19,0,108.86.121.220,100,195,1,2023-06-03 10:46:20,R_11hZKV30T6SBY5M,,,,,38.5159,-90.6353,anonymous,EN,1,2,2,1.516,27.559,30.135,2,0,0,11.914,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the Vehicle B would have stayed longer at the stop sign avoiding collision.",1,,50,100,100,1,1,10,50,3,,28,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 10:47:07,2023-06-03 10:52:57,0,68.227.92.26,100,350,1,2023-06-03 10:52:58,R_Og9w9kkynGLDcWd,,,,,32.5938,-83.642,anonymous,EN,1,2,2,18.296,18.296,21.571,1,0,0,17.551,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then...nothing would have happened any differently. The human driver of Vehicle B would not have perceived the driver of Vehicle A running the stop sign any faster than the algorithm did.  ",2,,100,0,0,1,1,51,61,2,,40,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 10:53:23,2023-06-03 10:58:59,0,75.44.104.76,100,336,1,2023-06-03 10:58:59,R_2cC74aB3WpuAvm5,,,,,39.8919,-121.5801,anonymous,EN,1,2,2,2.14,22.5,23.229,3,9.544,9.544,25.35,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then it is possible the driver of Vehicle B could have sped up to avoid the crash.",1,,100,50,100,1,1,0,50,2,,52,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:58:31,2023-06-03 11:02:14,0,47.205.158.243,100,223,1,2023-06-03 11:02:15,R_BKc6zDnqX2qJiiB,,,,,27.3678,-82.5253,anonymous,EN,1,2,2,6.237,6.237,24.123,1,0,0,11.012,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he/she could have anticipated the possibility of Vehicle A not stopping for the stop sign, and would have been ready to stop or swerve out of the way in which a self-driving car could, or would, not.",1,,100,100,81,1,1,64,60,2,,30,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 10:58:39,2023-06-03 11:04:49,0,76.111.59.62,100,370,1,2023-06-03 11:04:50,R_3hxA3JkpUAnnGAb,,,,,33.8907,-84.7,anonymous,EN,1,2,2,16.081,34.729,36.362,2,0,0,13.5,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then maybe they could have swerved to avoid Vehicle A...but probably not. You don't think cars are going to just ignore stop signs like A did. I think driving a regular car would have made ~0 difference in the outcome.",2,,100,0,5,1,1,5,50,1,,45,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 11:25:22,2023-06-03 11:27:57,0,100.37.231.127,100,154,1,2023-06-03 11:27:57,R_OcAuNTFuyJnIglX,,,,,40.8731,-73.8726,anonymous,EN,1,2,2,0,0,19.566,0,10.833,10.833,11.179,1,They could have adjusted the cars path to avoid car a,1,,88,40,62,1,1,14,44,1,,28,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 11:26:12,2023-06-03 11:32:03,0,70.127.130.31,100,350,1,2023-06-03 11:32:03,R_OrQhJ5woZhg8shj,,,,,27.818,-82.734,anonymous,EN,1,2,2,7.273,25.22,26.304,2,6.116,6.116,15.407,1,Might have been able to swerve or slam on the break or see in it’s peripheral bison the oncoming vehicle.,1,,97,0,33,1,1,28,27,1,,43,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 11:33:02,2023-06-03 11:37:39,0,66.57.218.243,100,277,1,2023-06-03 11:37:40,R_Xvqbr7OSyr5JdCh,,,,,33.998,-81.03,anonymous,EN,1,2,2,0,0,28.309,0,11.487,11.487,12.024,1,it probably would have still been in the accident because car A ran the stop sign full speed,2,,100,11,0,1,1,3,100,2,,27,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 11:42:01,2023-06-03 11:45:41,0,99.167.225.195,100,220,1,2023-06-03 11:45:41,R_1CIt7fjMVqTkKGJ,,,,,36.0406,-80.26,anonymous,EN,1,2,2,0,0,11.975,0,0,0,11.621,0,"nothing, A ran a stop.",2,,100,0,0,1,1,0,70,2,,67,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 11:41:59,2023-06-03 11:46:04,0,199.241.148.48,100,245,1,2023-06-03 11:46:05,R_3kaIdJRh9DN1Ju9,,,,,37.6094,-114.5069,anonymous,EN,1,2,2,0,0,45.378,0,0,0,12.305,0,The driver could have potentially seen the accident coming and applied the brakes in time to avoid a collision.,1,,90,30,50,1,1,25,85,2,,59,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 11:52:22,2023-06-03 11:55:53,0,97.128.74.94,100,211,1,2023-06-03 11:55:54,R_3nqROmseEcYLeLQ,,,,,34.7757,-92.3724,anonymous,EN,1,2,2,0,0,27.932,0,0,0,12.169,0,they would have been able to see Vehicle A coming and stop.,1,,100,0,0,1,1,69,9,2,,30,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 11:48:55,2023-06-03 11:57:03,0,75.194.110.42,100,487,1,2023-06-03 11:57:04,R_2t9xmxPtiHb0dQU,,,,,28.0109,-82.4948,anonymous,EN,1,2,2,0,0,46.469,0,0,0,16.552,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver could have stepped on his brakes or turned the vehicle to avoid or lessen the impact. ",1,,86,98,60,1,1,24,4,2,,69,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 11:49:21,2023-06-03 11:59:20,0,172.58.80.192,100,598,1,2023-06-03 11:59:20,R_2xPLeg6tpAtipYG,,,,,44.9948,-93.2548,anonymous,EN,1,2,2,14.483,14.483,55.01,1,0,0,14.466,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then there is the possibility that the human driver might have gauged vehicle A's speed approaching the stop sign in such a way as to conclude that ""vehicle A is not going to stop!"" This decision would have had to have been made in less than a second, so it would likely have been made by only those drivers practicing defensive driving techniques.",1,,95,5,60,1,1,50,60,1,,62,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 12:02:54,2023-06-03 12:05:22,0,68.9.23.173,100,148,1,2023-06-03 12:05:23,R_ALjmKyH4EJdH9ex,,,,,41.6047,-72.8813,anonymous,EN,1,2,2,1.992,3.526,19.779,4,1.288,6.108,10.905,2,The vehicle still would have been hit by A ignoring the stop sign,2,,100,0,5,1,1,50,50,2,,28,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 12:00:58,2023-06-03 12:08:58,0,69.142.244.37,100,480,1,2023-06-03 12:08:59,R_2fvsXkP5cSUhmI8,,,,,40.2993,-73.9891,anonymous,EN,1,2,2,77.673,77.673,79.699,1,0,0,11.268,0,"things may or may not have turned out differently.  The driver in vehicle B would have had to have had the wherewithal that vehicle A wasnt not stopping at the stop sign.  In my opinion, the outcome would likely be the same collision.",2,,100,85,6,1,1,55,80,1,,45,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 12:06:23,2023-06-03 12:15:40,0,76.94.205.181,100,556,1,2023-06-03 12:15:41,R_rkBrP3bhJG3DKKJ,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,0,0,76.612,0,0,0,14.354,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the accident might have been prevented.  He or she could have anticipated Vehicle A speeding up and about to run through the stop sign.. Vehicle B could have  taken evasive action.  ",1,,95,45,88,1,1,40,60,1,,52,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 12:10:06,2023-06-03 12:22:30,0,169.150.177.142,100,743,1,2023-06-03 12:22:30,R_2E4eq06jpTWx44T,,,,,36.553,-85.4904,anonymous,EN,1,2,2,0,0,109.883,0,0,0,24.261,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he could have stepped on the brake, or turned the vehicle, but I don't think he could have avoided the accident from what I saw.",2,,100,0,5,1,1,0,75,1,,79,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 12:17:48,2023-06-03 12:23:00,0,76.130.97.26,100,312,1,2023-06-03 12:23:01,R_1rDK26s07n7uhCO,,,,,39.8294,-104.9095,anonymous,EN,1,2,2,0,0,16.398,0,0,0,11.374,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then I would have waited fot make sure vehicle a had stopped before I went into the intersection.",1,,92,87,62,1,1,42,59,1,,57,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 12:31:10,2023-06-03 12:31:31,0,138.229.192.115,100,21,1,2023-06-03 12:31:32,R_xo7uhq6BQdQMe6R,,,,,33.7712,-118.1454,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 12:44:03,2023-06-03 12:44:19,0,75.44.21.228,100,15,1,2023-06-03 12:44:19,R_3lJrglOP7lBfQoz,,,,,32.9918,-80.1187,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 12:43:08,2023-06-03 12:48:18,0,64.5.74.121,100,309,1,2023-06-03 12:48:18,R_2zokfGEr3wWYzU7,,,,,42.5281,-96.5069,anonymous,EN,1,2,2,0,0,30.159,0,0,0,11.218,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then, if the driver of vehicle B was a great driver, the accident could have been mitigated or avoided, an average driver however would have made little difference, or possibly have made things worse.",2,,100,0,0,1,1,20,92,1,,49,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
