StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,av_trust_1_1,av_trust_2_1,av_trust_3_1,av_trust_4_1,av_trust_5_1,Q219_First Click,Q219_Last Click,Q219_Page Submit,Q219_Click Count,vA_sue_AV_1,vB_mnfctr_sue_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q220_First Click,Q220_Last Click,Q220_Page Submit,Q220_Click Count,vA_sue_1,vB_mnfctr_sue_1,vB_driver_sue_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,cruise_familiarity,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,trust_scale_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2024-05-09 09:59:42,2024-05-09 10:01:59,0,131.107.147.211,100,136,1,2024-05-09 10:01:59,R_7dEw9qbCqZEcuNz,,,,,47.6722,-122.1257,anonymous,EN,1,2,2,38,35,36,41,36,,,,,,,,,,0,0,6.536,0,73,85,75,67,52,60,1,1,2,26,1,,32,4,,FL_40,Q241|av_trust_5|av_trust_3|av_trust_2|av_trust_4|av_trust_1,,,Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2024-05-09 09:55:53,2024-05-09 10:02:46,0,71.176.247.74,100,413,1,2024-05-09 10:02:47,R_3X1KCqsddadEs7m,,,,,37.4365,-77.4807,anonymous,EN,1,2,2,30,50,40,40,40,,,,,,,,,,56.202,57.486,70.861,2,100,0,70,100,60,50,2,1,2,70,1,,65,4,,FL_40,Q241|av_trust_1|av_trust_4|av_trust_3|av_trust_2|av_trust_5,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 09:58:22,2024-05-09 10:02:48,0,139.190.125.67,100,266,1,2024-05-09 10:02:48,R_7rVz5xYN7VMJtlD,,,,,40.7064,-73.9473,anonymous,EN,1,2,2,71,90,80,89,14,,,,,,,,,,0,0,8.001,0,81,90,92,87,89,81,1,2,1,91,2,,27,4,,FL_40,Q241|av_trust_3|av_trust_4|av_trust_1|av_trust_2|av_trust_5,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 10:01:28,2024-05-09 10:04:21,0,63.116.49.146,100,172,1,2024-05-09 10:04:21,R_52cjFrC9JVvq5Ut,,,,,40.7279,-73.9966,anonymous,EN,1,2,2,36,67,39,65,71,0,0,9.302,0,33,67,77,68,40,,,,,,,,,,,1,1,2,64,1,,29,4,,FL_39,Q241|av_trust_2|av_trust_3|av_trust_4|av_trust_5|av_trust_1,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 10:01:43,2024-05-09 10:04:23,0,172.254.203.122,100,159,1,2024-05-09 10:04:23,R_2lRAwrwfQG558jd,,,,,40.7653,-73.9589,anonymous,EN,1,2,2,70,71,67,73,74,,,,,,,,,,1.682,14.175,14.891,6,79,0,16,80,23,21,2,2,2,82,1,,23,4,,FL_40,Q241|av_trust_1|av_trust_3|av_trust_2|av_trust_5|av_trust_4,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2024-05-09 09:59:34,2024-05-09 10:04:41,0,134.6.102.144,100,307,1,2024-05-09 10:04:42,R_4CxyHFUItR8JZyK,,,,,36.9456,-76.254,anonymous,EN,1,2,2,7,19,12,32,70,3.066,40.998,44,11,80,23,100,36,25,,,,,,,,,,,1,1,2,6,1,,49,4,,FL_39,Q241|av_trust_5|av_trust_1|av_trust_4|av_trust_2|av_trust_3,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 10:02:49,2024-05-09 10:07:06,0,35.145.130.13,100,256,1,2024-05-09 10:07:07,R_3Gs9nUild12X6et,,,,,28.9107,-81.1957,anonymous,EN,1,2,2,80,70,90,71,40,0,0,33.37,0,100,0,100,80,75,,,,,,,,,,,1,1,2,30,1,,24,3,,FL_39,Q241|av_trust_4|av_trust_5|av_trust_2|av_trust_1|av_trust_3,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 10:03:37,2024-05-09 10:07:19,0,73.222.31.107,100,221,1,2024-05-09 10:07:19,R_2SpjbqbNwCP0Nfb,,,,,37.3083,-121.9643,anonymous,EN,1,2,2,11,60,0,0,100,0,0,44.16,0,100,78,90,88,100,,,,,,,,,,,1,1,1,62,1,,38,4,,FL_39,Q241|av_trust_4|av_trust_3|av_trust_1|av_trust_5|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 09:26:38,2024-05-09 10:08:39,0,174.249.177.154,100,2520,1,2024-05-09 10:08:40,R_1mz7h951Bh9uSER,,,,,33.8621,-84.4198,anonymous,EN,1,2,2,34,46,55,58,68,,,,,,,,,,0,0,6.782,0,56,35,40,69,50,44,2,1,2,56,1,,27,4,,FL_40,Q241|av_trust_4|av_trust_3|av_trust_1|av_trust_5|av_trust_2,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vA_cntrfctl|avoid|vB_cntrfctl
2024-05-09 10:06:27,2024-05-09 10:09:04,0,68.205.193.51,100,156,1,2024-05-09 10:09:05,R_7QG6nYkb2LWiPaG,,,,,28.4986,-81.5353,anonymous,EN,1,2,2,33,22,15,35,61,0,0,29.619,0,98,94,100,100,94,,,,,,,,,,,1,1,2,31,2,,33,5,,FL_39,Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_1|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV,,
2024-05-09 09:59:59,2024-05-09 10:10:24,0,108.224.147.176,100,625,1,2024-05-09 10:10:25,R_3mg5BKKE50X3i5H,,,,,26.2729,-80.26,anonymous,EN,1,2,2,20,40,10,19,91,,,,,,,,,,0,0,51.646,0,80,91,92,43,82,100,1,1,2,72,1,,52,4,,FL_40,Q241|av_trust_1|av_trust_2|av_trust_5|av_trust_4|av_trust_3,,,Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 10:09:52,2024-05-09 10:10:28,0,71.59.183.126,100,36,1,2024-05-09 10:10:29,R_5JmIvWGri0Vvcxv,,,,,46.1478,-122.9711,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09 10:03:55,2024-05-09 10:10:40,0,208.207.135.139,100,405,1,2024-05-09 10:10:41,R_5iW0sbmX0cF5uaR,,,,,40.7637,-73.7695,anonymous,EN,1,2,2,82,62,69,84,81,0,0,4.679,0,82,64,76,69,84,,,,,,,,,,,1,2,1,91,,,35,4,,FL_39,Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_1|av_trust_2,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 10:08:47,2024-05-09 10:11:20,0,24.130.11.219,100,152,1,2024-05-09 10:11:21,R_2hGCzrOKNXajP6E,,,,,37.2507,-121.836,anonymous,EN,1,2,2,32,51,87,87,28,0,0,29.318,0,87,0,100,0,0,,,,,,,,,,,1,1,2,62,1,,30,4,,FL_39,Q241|av_trust_4|av_trust_3|av_trust_1|av_trust_5|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 10:06:58,2024-05-09 10:12:06,0,66.211.116.112,100,307,1,2024-05-09 10:12:06,R_5Jyi1Pe0SiT8I6M,,,,,34.284,-88.3905,anonymous,EN,1,2,2,30,10,0,0,90,,,,,,,,,,0,0,39.235,0,76,0,30,100,70,40,2,1,2,40,1,,41,2,,FL_40,Q241|av_trust_2|av_trust_5|av_trust_3|av_trust_1|av_trust_4,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 10:08:11,2024-05-09 10:12:08,0,50.254.20.2,100,236,1,2024-05-09 10:12:08,R_31LjwhFvuXLpBcZ,,,,,41.9928,-87.8054,anonymous,EN,1,2,2,20,30,60,60,90,,,,,,,,,,0,0,45.142,0,90,0,10,100,29,20,2,1,2,20,2,,52,2,,FL_40,Q241|av_trust_4|av_trust_2|av_trust_5|av_trust_3|av_trust_1,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 10:09:13,2024-05-09 10:12:18,0,208.95.130.2,100,184,1,2024-05-09 10:12:18,R_7YzqCz9xEMWMcI9,,,,,29.8715,-90.07,anonymous,EN,1,2,2,0,0,0,0,100,,,,,,,,,,0,0,30.052,0,100,10,30,95,90,55,2,1,2,20,1,,52,7,,FL_40,Q241|av_trust_2|av_trust_4|av_trust_3|av_trust_1|av_trust_5,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 10:09:37,2024-05-09 10:12:54,0,71.15.83.48,100,197,1,2024-05-09 10:12:55,R_370RCLKfAlbZUoF,,,,,34.9446,-82.2214,anonymous,EN,1,2,2,4,6,3,9,100,0,0,38.063,0,10,0,30,10,20,,,,,,,,,,,1,1,2,22,1,,47,5,,FL_39,Q241|av_trust_4|av_trust_5|av_trust_2|av_trust_1|av_trust_3,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2024-05-09 10:10:54,2024-05-09 10:13:48,0,65.132.86.170,100,173,1,2024-05-09 10:13:48,R_2OVy2jz7AsWnTrP,,,,,40.0622,-105.0653,anonymous,EN,1,2,2,3,10,4,10,97,0,0,29.778,0,99,27,100,43,41,,,,,,,,,,,1,1,2,24,2,,39,4,,FL_39,Q241|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 10:07:23,2024-05-09 10:13:58,0,98.207.119.253,100,394,1,2024-05-09 10:13:58,R_3YsvHZj5bymMEHQ,,,,,37.6736,-122.0944,anonymous,EN,1,2,2,29,60,18,29,70,,,,,,,,,,0,0,54.307,0,100,0,1,99,0,71,2,1,2,9,2,,45,8,2 year Associate of Applied Science at a State College,FL_40,Q241|av_trust_3|av_trust_2|av_trust_1|av_trust_4|av_trust_5,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 10:11:03,2024-05-09 10:14:45,0,174.50.171.75,100,221,1,2024-05-09 10:14:45,R_2FCypEwJPAW1SZV,,,,,39.1667,-121.5048,anonymous,EN,1,2,2,60,50,85,90,25,,,,,,,,,,0,0,30.943,0,90,0,30,100,40,55,2,1,2,20,2,,22,4,,FL_40,Q241|av_trust_3|av_trust_4|av_trust_5|av_trust_1|av_trust_2,,,Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 10:14:38,2024-05-09 10:16:37,0,45.131.195.152,100,118,1,2024-05-09 10:16:37,R_530CCyXgOzJKIOR,,,,,40.7876,-74.06,anonymous,EN,1,2,2,100,100,100,100,0,,,,,,,,,,0,0,10.379,0,100,80,80,100,50,40,1,1,2,0,1,,47,3,,FL_40,Q241|av_trust_3|av_trust_4|av_trust_1|av_trust_5|av_trust_2,,,Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 10:14:42,2024-05-09 10:17:51,0,72.222.148.84,100,188,1,2024-05-09 10:17:51,R_5Lp71ZtNzZ62uUm,,,,,33.491,-112.2491,anonymous,EN,1,2,2,45,50,40,40,55,0,0,28.481,0,100,20,100,10,10,,,,,,,,,,,1,1,2,10,1,,34,4,,FL_39,Q241|av_trust_2|av_trust_4|av_trust_3|av_trust_5|av_trust_1,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 10:18:14,2024-05-09 10:18:55,0,136.50.140.17,100,40,1,2024-05-09 10:18:55,R_5J2H74v2vqh570T,,,,,37.751,-97.822,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09 10:17:23,2024-05-09 10:20:43,0,205.254.19.3,100,199,1,2024-05-09 10:20:43,R_1txnUHGOQTZe7Vw,,,,,41.1231,-81.5666,anonymous,EN,1,2,2,76,64,75,77,30,,,,,,,,,,0,0,30.763,0,91,20,40,100,60,50,2,1,2,24,1,,39,4,,FL_40,Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 10:18:31,2024-05-09 10:21:53,0,71.229.145.24,100,201,1,2024-05-09 10:21:53,R_52PHEUM9s5rN7gH,,,,,39.5884,-105.0776,anonymous,EN,1,2,2,18,29,11,7,50,0,0,40.1,0,79,40,82,71,63,,,,,,,,,,,1,1,2,72,2,,44,3,,FL_39,Q241|av_trust_4|av_trust_3|av_trust_2|av_trust_5|av_trust_1,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 10:22:06,2024-05-09 10:22:27,0,130.126.255.70,100,20,1,2024-05-09 10:22:27,R_2UftcYyiDox9hWS,,,,,40.112,-88.2365,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09 10:22:33,2024-05-09 10:23:01,0,130.126.255.70,100,28,1,2024-05-09 10:23:02,R_7CsExzPYkzpp5l8,,,,,40.112,-88.2365,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09 10:18:56,2024-05-09 10:24:02,0,73.208.107.209,100,306,1,2024-05-09 10:24:03,R_5agYTTLggCEbe8a,,,,,41.945,-87.7996,anonymous,EN,1,2,2,10,18,40,38,60,,,,,,,,,,0,0,27.684,0,100,0,0,100,4,0,2,1,2,21,1,,39,4,,FL_40,Q241|av_trust_5|av_trust_4|av_trust_3|av_trust_1|av_trust_2,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 10:16:06,2024-05-09 10:24:08,0,66.8.146.149,100,482,1,2024-05-09 10:24:08,R_3Hk8elKKC6OGaHd,,,,,19.706,-155.0928,anonymous,EN,1,2,2,10,70,70,50,95,,,,,,,,,,0,0,109.317,0,90,10,20,90,80,15,2,1,2,30,1,,59,2,,FL_40,Q241|av_trust_5|av_trust_4|av_trust_1|av_trust_2|av_trust_3,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 10:20:39,2024-05-09 10:24:40,0,24.102.178.220,100,241,1,2024-05-09 10:24:41,R_19vsloraenqX6VP,,,,,40.8188,-75.6059,anonymous,EN,1,2,2,0,0,0,0,100,14.733,14.733,53.195,1,100,100,100,100,100,,,,,,,,,,,1,1,2,92,2,,44,3,,FL_39,Q241|av_trust_4|av_trust_3|av_trust_2|av_trust_1|av_trust_5,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 10:22:23,2024-05-09 10:24:46,0,73.18.102.54,100,142,1,2024-05-09 10:24:46,R_2wZfK1d4KlGR4U9,,,,,42.776,-83.2735,anonymous,EN,1,2,2,39,9,18,9,79,0,0,26.868,0,91,64,99,60,37,,,,,,,,,,,1,1,2,20,2,,30,4,,FL_39,Q241|av_trust_5|av_trust_1|av_trust_3|av_trust_4|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 10:20:27,2024-05-09 10:25:36,0,47.146.39.71,100,309,1,2024-05-09 10:25:37,R_5tyDMXvvXdqmyIR,,,,,34.1203,-117.7703,anonymous,EN,1,2,2,70,80,30,15,30,,,,,,,,,,0,0,52.993,0,100,0,0,100,10,10,2,1,2,0,2,,43,6,,FL_40,Q241|av_trust_2|av_trust_3|av_trust_5|av_trust_4|av_trust_1,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 10:21:55,2024-05-09 10:25:40,0,73.156.150.135,100,224,1,2024-05-09 10:25:40,R_79FDh2NmFcxI689,,,,,25.9334,-81.6895,anonymous,EN,1,2,2,50,40,60,70,40,0,0,33.83,0,70,50,100,40,0,,,,,,,,,,,1,1,2,80,1,,60,6,,FL_39,Q241|av_trust_4|av_trust_3|av_trust_2|av_trust_5|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 10:22:15,2024-05-09 10:26:34,0,99.103.120.71,100,259,1,2024-05-09 10:26:34,R_2LqpbYjFgcUJo4h,,,,,29.6471,-95.4871,anonymous,EN,1,2,2,20,30,20,20,75,,,,,,,,,,0,0,43.025,0,100,0,70,100,90,90,2,1,2,30,1,,36,4,,FL_40,Q241|av_trust_1|av_trust_3|av_trust_5|av_trust_4|av_trust_2,,,Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2024-05-09 10:23:15,2024-05-09 10:26:59,0,130.126.255.70,100,223,1,2024-05-09 10:26:59,R_7rOCTg7yMf5blZC,,,,,40.112,-88.2365,anonymous,EN,1,2,2,63,71,63,63,41,0,0,30.654,0,76,27,100,71,60,,,,,,,,,,,1,1,2,44,2,,40,7,,FL_39,Q241|av_trust_3|av_trust_5|av_trust_2|av_trust_4|av_trust_1,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 10:23:52,2024-05-09 10:28:06,0,50.215.180.82,100,254,1,2024-05-09 10:28:07,R_2DAtLRSivSBmGOd,,,,,41.2376,-75.9477,anonymous,EN,1,2,2,3,1,1,1,99,,,,,,,,,,0,0,36.756,0,100,100,100,100,100,100,2,2,1,10,2,,47,5,,FL_40,Q241|av_trust_1|av_trust_4|av_trust_3|av_trust_2|av_trust_5,,,Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 10:16:31,2024-05-09 10:28:10,0,104.56.24.158,100,699,1,2024-05-09 10:28:11,R_2dYBqifNH3bLJmf,,,,,30.5977,-88.1917,anonymous,EN,1,2,2,10,3,8,13,80,0,0,42.155,0,92,26,92,15,10,,,,,,,,,,,1,1,2,30,2,,33,3,,FL_39,Q241|av_trust_2|av_trust_5|av_trust_3|av_trust_1|av_trust_4,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 10:27:31,2024-05-09 10:29:28,0,71.163.61.49,100,116,1,2024-05-09 10:29:29,R_2PvtozwXYIyYLuo,,,,,39.0127,-77.5342,anonymous,EN,1,2,2,39,35,33,35,70,,,,,,,,,,0,0,12.153,0,64,50,34,41,56,58,2,2,2,8,1,,35,4,,FL_40,Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 10:23:05,2024-05-09 10:30:12,0,107.11.128.65,100,426,1,2024-05-09 10:30:13,R_7HDva8KYryf9KYp,,,,,39.3526,-83.3888,anonymous,EN,1,2,2,0,60,16,8,92,,,,,,,,,,0,0,55.352,0,100,0,0,100,88,90,2,1,2,10,2,,58,3,,FL_40,Q241|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 10:26:11,2024-05-09 10:30:20,0,35.149.170.20,100,249,1,2024-05-09 10:30:21,R_5H650qnewRWsFcE,,,,,43.2294,-123.2392,anonymous,EN,1,2,2,41,66,40,70,50,21.03,51.204,52.209,4,90,50,94,50,15,,,,,,,,,,,1,1,2,53,2,,44,5,,FL_39,Q241|av_trust_2|av_trust_5|av_trust_1|av_trust_4|av_trust_3,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 10:26:26,2024-05-09 10:30:44,0,174.16.41.202,100,257,1,2024-05-09 10:30:45,R_3HZbE9GNkCU1o1v,,,,,39.7388,-104.9868,anonymous,EN,1,2,2,21,66,19,28,84,,,,,,,,,,0,0,36.923,0,12,19,10,65,95,89,2,2,2,5,2,,30,4,,FL_40,Q241|av_trust_4|av_trust_5|av_trust_1|av_trust_3|av_trust_2,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 10:25:28,2024-05-09 10:30:49,0,76.183.104.48,100,320,1,2024-05-09 10:30:50,R_2fe5ijqtOq6UzxI,,,,,32.7212,-96.6765,anonymous,EN,1,2,2,20,30,30,20,80,0,0,41.697,0,100,0,90,0,0,,,,,,,,,,,1,1,2,60,2,,56,1,,FL_39,Q241|av_trust_3|av_trust_1|av_trust_4|av_trust_2|av_trust_5,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 10:27:17,2024-05-09 10:31:30,0,172.56.219.117,100,252,1,2024-05-09 10:31:30,R_3JN2a3qAP9uHWTv,,,,,39.9934,-75.1425,anonymous,EN,1,2,2,42,50,50,61,50,8.967,25.182,32.5,6,93,39,83,28,10,,,,,,,,,,,1,1,2,2,1,,49,2,,FL_39,Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_1|av_trust_2,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 10:30:13,2024-05-09 10:32:49,0,137.103.229.39,100,155,1,2024-05-09 10:32:49,R_2iWR3XQQvX5boVk,,,,,25.9585,-80.1381,anonymous,EN,1,2,2,50,50,50,50,50,,,,,,,,,,0,0,32.947,0,77,50,50,87,67,56,1,2,1,25,2,,26,3,,FL_40,Q241|av_trust_2|av_trust_4|av_trust_1|av_trust_5|av_trust_3,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 10:25:39,2024-05-09 10:33:04,0,96.46.220.200,100,444,1,2024-05-09 10:33:04,R_59mlwhm6p4McSQl,,,,,33.0951,-98.5923,anonymous,EN,1,2,2,18,27,21,23,94,,,,,,,,,,0,0,83.958,0,99,0,3,100,8,0,2,1,2,32,1,,29,1,,FL_40,Q241|av_trust_1|av_trust_5|av_trust_3|av_trust_2|av_trust_4,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 10:31:46,2024-05-09 10:33:37,0,109.121.37.202,100,111,1,2024-05-09 10:33:38,R_7HqdzX4NgZjHrRJ,,,,,38.6583,-77.2481,anonymous,EN,1,2,2,79,100,78,79,64,0,0,8.486,0,88,99,93,86,90,,,,,,,,,,,1,2,1,89,2,,39,4,,FL_39,Q241|av_trust_2|av_trust_3|av_trust_4|av_trust_5|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 10:24:18,2024-05-09 10:33:59,0,205.172.134.229,100,581,1,2024-05-09 10:34:00,R_2A0wCPDRibcDtaU,,,,,41.779,-87.7789,anonymous,EN,1,2,2,20,30,63,40,75,0,0,249.088,0,100,0,100,0,0,,,,,,,,,,,1,1,2,56,1,,46,4,,FL_39,Q241|av_trust_1|av_trust_2|av_trust_4|av_trust_5|av_trust_3,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 10:30:56,2024-05-09 10:34:08,0,135.84.201.196,100,192,1,2024-05-09 10:34:09,R_1JNjLjNSSpnDpzb,,,,,35.6854,-88.8281,anonymous,EN,1,2,2,0,0,0,0,100,,,,,,,,,,0,0,46.117,0,96,0,61,94,5,16,2,1,2,10,2,,48,1,,FL_40,Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_1|av_trust_5,,,Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 10:27:52,2024-05-09 10:34:22,0,24.140.179.4,100,389,1,2024-05-09 10:34:22,R_2fN06YfHhAhPf3K,,,,,40.8133,-81.4971,anonymous,EN,1,2,2,40,40,50,50,71,53.337,53.337,55.674,1,100,30,100,60,40,,,,,,,,,,,1,1,2,70,2,,40,2,,FL_39,Q241|av_trust_1|av_trust_5|av_trust_4|av_trust_2|av_trust_3,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 10:31:41,2024-05-09 10:34:56,0,168.7.250.64,100,195,1,2024-05-09 10:34:56,R_3dm2Yp4BRtYWCEO,,,,,29.7228,-95.4251,anonymous,EN,1,2,2,62,60,65,62,38,,,,,,,,,,0,0,59.492,0,26,17,66,82,63,37,2,1,2,64,1,,40,4,,FL_40,Q241|av_trust_1|av_trust_5|av_trust_2|av_trust_3|av_trust_4,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vA_cntrfctl|avoid|vB_cntrfctl
2024-05-09 10:33:04,2024-05-09 10:35:38,0,72.12.204.92,100,154,1,2024-05-09 10:35:39,R_12SDjPUls5vQ2u5,,,,,40.399,-86.8575,anonymous,EN,1,2,2,60,75,90,75,33,0,0,30.357,0,90,30,92,15,41,,,,,,,,,,,1,1,2,50,2,,23,4,,FL_39,Q241|av_trust_2|av_trust_3|av_trust_1|av_trust_4|av_trust_5,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
